"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"185_404952","HL2",44.26664,-63.31629,2014,10,8,0,0,0,0,0,0,0,5163.63636363636,0,45.2950558213716,0,8921.75341936108,0,20588.6617369871,4.52950558213716,0,686.288724566237,0,0,4.52950558213716,0,0,0,688.553477357305,2058.86617369871,688.553477357305,0,0,2058.86617369871,0,2058.86617369871,0,4804.02107196366,686.288724566237,0,0,0,686.288724566237,16470.9293895897,54216.8092407327,0,0,10294.3308684935,0,0,0,0,686.288724566237,2745.15489826495,0,0,6176.59852109613,0,0,0
"006_S2014666102006001","HL2",44.2675,-63.3175,2014,11,6,0,0,0,2.26361205639281,0,0,452.722411278561,1275.85406814867,0,0,0,5885.39134662129,0,2263.61205639281,2.26361205639281,452.722411278561,0,1810.88964511424,457.249635391347,0,0,0,0,0,452.722411278561,452.722411278561,0,0,905.444822557122,0,0,905.444822557122,1810.88964511424,5432.66893534273,0,0,0,1810.88964511424,9959.89304812834,63833.8599902771,0,0,19919.7860962567,0,0,0,0,0,0,0,0,0,0,452.722411278561,0
"007_S2014666102007001","HL2",44.2675,-63.3175,2014,12,5,0,0,0,0,0,0,0,7413.28952172326,0,56.5899963490325,0,8148.95947426068,0,0,905.43994158452,0,0,0,0,0,0,0,0,0,0,905.43994158452,0,0,1810.87988316904,0,3621.75976633808,0,12676.1591821833,6338.07959109164,905.43994158452,0,0,1810.87988316904,14487.0390653523,223643.665571376,0,0,0,0,0,0,0,0,21730.5585980285,905.43994158452,0,29879.5180722892,0,0,0
"008_S2014666102008001","HL2",44.2675,-63.3175,2014,12,16,0,0,0,0,0,0,4850.56407884255,13047.8055570612,0,98.847011795918,0,24252.8203942127,0,0,29.4267554116448,0,0,4850.56407884255,0,2.26359657012652,0,0,0,0,3233.70938589503,0,0,0,0,0,3233.70938589503,6467.41877179006,12934.8375435801,16168.5469294752,0,0,0,9701.12815768509,12934.8375435801,176237.161531279,0,0,27486.5297801078,0,0,0,0,2.26359657012652,24252.8203942127,0,0,6467.41877179006,0,0,0
"001_352916","HL2",44.2675,-63.3175,2015,1,30,0,0,0,0,0,0,3774.50980392157,4157.85845588235,0,88.4650735294118,0,3774.50980392157,0,0,54.3529411764706,0,0,3774.50980392157,0,0,0,0,0,0,0,1887.25490196078,0,0,5661.76470588235,0,9436.27450980392,0,5661.76470588235,11323.5294117647,0,0,0,9436.27450980392,26421.568627451,241568.62745098,0,0,0,0,0,0,0,0,22647.0588235294,1887.25490196078,0,3774.50980392157,0,5661.76470588235,0
"002_352926","HL2",44.2675,-63.3175,2015,2,18,0,0,0,0,0,0,904.899135446686,3576.50610676547,0,172.361740085083,0,20812.6801152738,0,0,104.063400576369,904.899135446686,0,12668.5878962536,0,2.26224783861671,0,0,0,0,3619.59654178674,16288.1844380403,4.52449567723343,0,3619.59654178674,0,2714.69740634006,904.899135446686,8144.09221902017,9953.89048991354,0,0,0,11763.6887608069,2714.69740634006,192743.515850144,0,0,22622.4783861671,0,0,0,0,0,36195.9654178674,0,0,2714.69740634006,0,0,0
"002_403540","HL2",44.25728,-63.32673,2015,3,5,0,0,0,0,0,0,0,6220.7488299532,0,226.209048361934,0,17191.887675507,0,3619.34477379095,15.8346333853354,0,0,0,0,0,0,0,0,6333.85335413417,904.836193447738,13572.5429017161,0,0,2714.50858034321,904.836193447738,1809.67238689548,904.836193447738,7238.6895475819,7238.6895475819,0,0,0,3619.34477379095,2714.50858034321,233447.737909516,0,0,6333.85335413417,0,0,0,0,0,40717.6287051482,904.836193447738,0,0,0,0,0
"038_403608","HL2",44.25637,-63.32362,2015,3,27,0,0,0,0,0,0,0,7961.22778675283,904.684975767367,90.4684975767367,0,11760.9046849758,0,0,61.0662358642973,12665.5896607431,0,0,0,0,0,0,0,904.684975767367,0,8142.1647819063,0,0,904.684975767367,0,904.684975767367,0,2714.0549273021,904.684975767367,0,0,0,6332.79483037157,904.684975767367,135702.746365105,0,0,0,0,0,0,0,2714.0549273021,142940.226171244,0,0,16284.3295638126,0,0,0
"003_352936","HL2",44.2675,-63.3175,2015,4,13,0,0,0,0,0,0,0,3925.57150451887,10266.8793195109,2717.7033492823,0,3623.60446570973,0,0,97.384370015949,1811.80223285486,0,905.901116427432,0,0,0,1811.80223285486,0,0,0,5435.40669856459,0,0,10870.8133971292,0,905.901116427432,0,5435.40669856459,8153.11004784689,0,0,0,18118.0223285486,44389.1547049442,118673.046251994,0,0,0,0,0,0,0,905.901116427432,48918.6602870813,0,0,5435.40669856459,0,905.901116427432,0
"004_406251","HL2",44.2668,-63.31603,2015,4,18,0,0,0,0,0,0,0,1943.99381207603,6803.97834226612,5929.18112683191,0,15784.6406650234,0,0,97.384370015949,2745.15489826495,0,0,0,0,2.26475279106858,0,0,1379.37170750568,0,5490.30979652989,4.52950558213716,0,6862.88724566237,0,0,686.288724566237,6176.59852109613,4804.02107196366,0,0,0,19902.3730124209,5490.30979652989,72746.6048040211,0,0,0,0,0,0,0,2058.86617369871,47353.9219950703,0,0,2058.86617369871,0,0,0
"072_406590","HL2",44.26656,-63.31646,2015,4,22,0,0,0,0,0,686.106346483705,0,6758.65953252605,25682.906223599,24331.1743170938,0,5488.85077186964,686.106346483705,0,29.4339622641509,13036.0205831904,0,0,0,0,0,2058.31903945111,0,2062.84734133791,0,13722.1269296741,2.26415094339623,0,9605.48885077187,0,0,686.106346483705,6861.06346483705,3430.53173241852,0,0,0,2058.31903945111,0,103602.058319039,0,0,0,0,0,0,0,686.106346483705,65866.2092624357,0,0,4802.74442538593,0,686.106346483705,0
"138_406917","HL2",44.2664,-63.31672,2015,4,27,0,0,0,0,0,685.831022909675,0,4391.36580340672,12498.5026712345,22970.2211255121,0,4114.98613745805,0,0,40.7383627608347,6172.47920618707,0,0,0,0,0,1371.66204581935,0,2057.49306872902,685.831022909675,4114.98613745805,0,685.831022909675,21946.5927331096,0,0,685.831022909675,2057.49306872902,7544.14125200642,0,0,0,30862.3960309354,5486.6481832774,80928.0607033416,0,0,0,0,0,0,0,685.831022909675,25375.747847658,0,0,2743.3240916387,0,0,0
"003_407755","HL2",44.26665,-63.31691,2015,5,4,0,0,0,1809.95475113122,904.977375565611,0,0,7692.30769230769,13122.1719457014,38914.0271493213,0,9954.75113122172,0,0,90.4977375565611,2714.93212669683,0,1809.95475113122,0,0,0,0,0,9049.77375565611,4524.88687782805,5429.86425339367,2.26244343891403,0,47058.8235294118,0,5429.86425339367,904.977375565611,5429.86425339367,7239.81900452489,0,0,0,19004.5248868778,4524.88687782805,60633.4841628959,0,0,0,0,0,0,0,2714.93212669683,32579.185520362,0,0,1809.95475113122,0,0,0
"004_404513","HL2",44.2675,-63.3175,2015,5,19,0,0,0,2.26441631504923,0,8151.89873417721,0,59327.7074542897,4981.7158931083,13586.4978902954,0,6340.36568213783,0,0,20.379746835443,4528.83263009845,0,0,905.76652601969,9.0576652601969,0,1811.53305203938,0,1811.53305203938,905.76652601969,3623.06610407876,0,0,19021.0970464135,0,36230.6610407876,4528.83263009845,36230.6610407876,6340.36568213783,0,0,0,9963.4317862166,23549.929676512,61592.1237693389,0,0,0,0,0,0,0,1813.79746835443,59780.5907172996,905.76652601969,0,5434.59915611814,0,4528.83263009845,0
"005_306460","HL2",44.2675,-63.3175,2015,6,5,0,0,0,2.26256983240223,0,11655.6627729812,0,25664.9712332194,0,5403.1518385725,0,0,0,0,2.26256983240223,0,0,0,0,2.26256983240223,0,0,0,2056.88166582021,0,685.627221940071,0,0,1371.25444388014,0,0,7541.89944134078,36338.2427628238,9598.78110716099,0,0,0,21254.4438801422,58278.313864906,89131.5388522092,0,0,0,0,0,0,0,4.52513966480447,39766.3788725241,0,0,0,0,0,0
"003_403618","HL2",44.26266,-63.3379,2015,6,25,905.19877675841,0,0,3620.79510703364,0,23535.1681957187,0,10138.2262996942,0,13034.8623853211,0,3620.79510703364,905.19877675841,0,905.19877675841,0,0,0,0,907.461773700306,1810.39755351682,1810.39755351682,0,907.461773700306,1810.39755351682,0,0,0,8146.78899082569,0,5431.19266055046,3620.79510703364,7241.59021406728,5431.19266055046,0,0,0,1810.39755351682,21724.7706422018,115865.443425076,0,0,0,0,0,0,0,2.26299694189602,28061.1620795107,0,0,2715.59633027523,0,905.19877675841,0
"051_403788","HL2",44.25624,-63.33499,2015,7,6,0,0,0,0,0,6865.11128989005,0,8945.26947472369,97.2311899426488,1361.23665919708,0,2746.04451595602,0,0,11.3274336283186,686.511128989005,0,0,686.511128989005,0,0,0,0,10297.6669348351,686.511128989005,3432.55564494503,2.26548672566372,0,2059.53338696702,0,2059.53338696702,686.511128989005,9611.15580584607,13043.7114507911,0,0,0,10984.1780638241,50115.3124161974,70024.1351568785,0,0,0,0,0,0,0,2.26548672566372,15103.2448377581,686.511128989005,0,686.511128989005,0,1373.02225797801,0
"139_402074","HL2",44.26373,-63.32536,2015,8,4,0,0,0,0,0,2745.09803921569,0,7651.86728642411,0,0,0,4117.64705882353,0,0,2.26470588235294,0,5490.19607843137,0,686.274509803922,2.26470588235294,0,2058.82352941176,0,8235.29411764706,1372.54901960784,0,0,0,1372.54901960784,0,9607.8431372549,686.274509803922,8235.29411764706,2745.09803921569,0,0,0,2745.09803921569,53529.4117647059,104313.725490196,0,686.274509803922,0,0,0,0,0,686.274509803922,7549.01960784314,686.274509803922,0,0,0,1372.54901960784,0
"259_402493","HL2",44.26317,-63.31945,2015,8,17,0,0,0,0,0,452.879581151832,0,12793.8481675393,0,339.659685863874,0,2264.39790575916,0,0,36.2303664921466,452.879581151832,905.759162303665,452.879581151832,0,0,0,0,0,0,0,0,0,0,6793.19371727749,0,18115.1832460733,1358.6387434555,9510.47120418848,5887.43455497382,452.879581151832,0,0,3170.15706806283,26719.8952879581,68837.6963350785,0,0,0,0,0,0,0,0,20832.4607329843,0,0,0,0,452.879581151832,0
"006_306470","HL2",44.2675,-63.3175,2015,9,10,0,0,0,4.52342487883683,0,0,0,2412.49326871298,0,301.561658589122,0,9951.53473344103,0,15379.6445880452,2.26171243941842,0,904.684975767367,904.684975767367,0,0,0,0,0,5428.1098546042,0,0,0,0,904.684975767367,0,0,0,904.684975767367,1809.36995153473,0,0,0,904.684975767367,17189.01453958,95896.6074313409,0,0,174604.200323102,0,0,0,0,0,10856.2197092084,0,0,0,0,0,0
"003_429501","HL2",44.26723,-63.31689,2015,9,20,0,0,0,0,0,0,0,4632.03600863791,0,424.957431985129,0,8236.44768174814,0,8236.44768174814,15.8551617873652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.370640145679,0,4804.59448101975,4118.22384087407,0,0,0,0,3431.85320072839,42554.9796890321,0,0,67950.6933744222,0,0,0,0,0,686.370640145679,0,0,0,0,0,0
"167_430314","HL2",44.26728,-63.31511,2015,10,4,0,0,0,0,0,0,685.831022909675,4670.85668510716,42.4623335009742,169.849334003897,0,9601.63432073544,0,10973.2963665548,9.0529695024077,0,685.831022909675,685.831022909675,685.831022909675,9.0529695024077,0,0,0,4.52648475120385,685.831022909675,685.831022909675,0,0,0,0,2057.49306872902,2743.3240916387,11659.1273894645,4800.81716036772,0,0,0,685.831022909675,685.831022909675,24689.9168247483,0,0,89843.8640011674,0,0,0,0,0,13716.6204581935,0,0,685.831022909675,0,0,0
"284_430921","HL2",44.26988,-63.31879,2015,10,11,0,0,0,0,0,15970.1889805696,7985.0944902848,2144.28875254908,0,0,0,139739.153579984,0,77189.2467394197,0,0,10646.7926537131,5323.39632685653,1330.84908171413,20.3619909502262,0,0,0,1330.84908171413,0,0,0,2661.69816342827,2661.69816342827,0,0,0,0,5323.39632685653,0,0,0,0,6654.24540857067,95821.1338834176,0,0,179664.626031408,0,0,0,0,0,19962.736225712,0,0,55895.6614319936,0,1330.84908171413,0
"007_306480","HL2",44.2675,-63.3175,2015,10,28,0,0,0,905.109489051095,0,0,1810.21897810219,1120.61174834897,0,86.2009037191519,0,21722.6277372263,0,22627.7372262774,2.26277372262774,0,905.109489051095,1810.21897810219,0,2.26277372262774,0,0,0,0,0,0,0,0,905.109489051095,0,0,905.109489051095,905.109489051095,5430.65693430657,0,0,0,1810.21897810219,7240.87591240876,123094.890510949,0,0,65167.8832116788,0,0,0,0,0,5430.65693430657,0,0,0,0,905.109489051095,0
"008_306490","HL2",44.26816,-63.325,2015,11,19,0,0,0,0,0,2714.48275862069,8143.44827586207,4750.34482758621,0,316.689655172414,0,2262.06896551724,0,904.827586206897,29.4068965517241,0,1809.65517241379,1357.24137931034,452.413793103448,0,0,904.827586206897,0,0,0,452.413793103448,0,0,7238.62068965517,0,13120,3166.89655172414,32121.3793103448,11310.3448275862,0,0,0,1357.24137931034,6786.20689655172,17644.1379310345,0,0,7691.03448275862,0,0,0,0,4.52413793103448,5881.37931034483,0,0,9500.68965517241,0,1357.24137931034,0
"009_352946","HL2",44.26716,-63.31816,2015,12,8,0,0,0,0,0,904.977375565611,4524.88687782805,2352.94117647059,0,45.2488687782805,0,2714.93212669683,0,904.977375565611,536.199095022624,0,0,7239.81900452489,0,4.52488687782805,0,0,0,2262.44343891403,904.977375565611,5882.35294117647,0,0,3167.42081447964,904.977375565611,2714.93212669683,3167.42081447964,25791.8552036199,15837.1040723982,0,0,452.488687782805,452.488687782805,4072.39819004525,33484.1628959276,0,0,13122.1719457014,0,0,0,0,454.75113122172,4524.88687782805,0,0,2714.93212669683,0,1357.46606334842,0
"010_352956","HL2",44.2675,-63.3175,2015,12,17,0,0,0,2.26244343891403,0,685.588920883039,1371.17784176608,2217.19457013575,0,45.2488687782805,0,2742.35568353215,0,2056.76676264912,20.3619909502262,0,685.588920883039,13026.1894967777,0,4.52488687782805,0,0,0,685.588920883039,2742.35568353215,2056.76676264912,0,0,0,1371.17784176608,2056.76676264912,2742.35568353215,15082.9562594268,12340.6005758947,0,0,0,685.588920883039,31537.0903606198,87755.3818730289,0,0,7541.47812971342,0,0,0,0,685.588920883039,0,0,0,1371.17784176608,0,685.588920883039,0
"001_352966","HL2",44.2675,-63.3175,2016,1,8,0,0,0,0,0,0,1331.04336625161,1400.96684515413,0,84.907081524493,0,5989.69514813224,0,0,0,0,665.521683125805,665.521683125805,0,0,0,0,0,665.521683125805,0,5989.69514813224,0,0,1996.56504937741,665.521683125805,1996.56504937741,0,8651.78188063547,7320.73851438386,0,0,0,0,10648.3469300129,85852.2971232288,0,0,4658.65178188064,0,0,0,0,665.521683125805,16638.0420781451,665.521683125805,0,3327.60841562903,0,1331.04336625161,0
"002_352976","HL2",44.2675,-63.3175,2016,2,2,0,0,0,0,0,0,685.627221940071,3003.84003445264,0,242.245164068762,0,7541.89944134078,0,0,33.9385474860335,0,0,685.627221940071,685.627221940071,0,0,0,0,685.627221940071,0,10284.4083291011,0,0,6856.27221940071,0,3428.13610970036,2742.50888776028,26053.8344337227,15083.7988826816,685.627221940071,0,0,4799.3905535805,15083.7988826816,167293.042153377,0,0,4799.3905535805,0,0,0,0,2063.66937531742,48679.532757745,0,0,8227.52666328085,0,1371.25444388014,0
"003_429094","HL2",44.27025,-63.31818,2016,2,23,0,0,0,0,0,0,0,1854.91419656786,0,180.967238689548,0,4112.89178839881,0,0,29.4071762870515,0,0,1370.96392946627,2.26209048361935,0,0,0,0,0,0,2741.92785893254,0,0,0,0,10967.7114357302,685.481964733135,8911.26554153075,8911.26554153075,0,0,0,5483.85571786508,19193.4950125278,69233.6784380466,0,0,0,0,0,0,0,1370.96392946627,17822.5310830615,0,0,685.481964733135,0,0,0
"006_429229","HL2",44.27,-63.32605,2016,3,11,0,0,0,0,0,0,0,4616.69024045262,90.5233380480905,0,0,9957.56718528996,0,0,54.3140028288543,0,0,0,0,0,0,0,0,3620.93352192362,0,3620.93352192362,2.26308345120226,0,10862.8005657709,0,0,905.233380480905,4526.16690240453,4526.16690240453,0,0,0,11768.0339462518,9052.33380480905,105912.305516266,0,0,905.233380480905,0,0,0,0,905.233380480905,38019.801980198,0,0,2715.70014144272,0,1810.46676096181,0
"085_429490","HL2",44.27353,-63.32001,2016,3,25,0,0,0,0,0,0,0,65200.5174644243,0,0,0,3622.2509702458,0,905.562742561449,79.2367399741268,0,0,9961.19016817594,0,2.26390685640362,0,0,0,3622.2509702458,0,5433.37645536869,11.3195342820181,0,1811.1254851229,905.562742561449,6338.93919793014,6338.93919793014,31694.6959896507,9961.19016817594,0,0,0,9961.19016817594,23544.6313065977,117723.156532988,0,0,905.562742561449,0,0,0,0,914.618369987063,44372.574385511,0,0,21733.5058214748,0,905.562742561449,0
"007_431018","HL2",44.26446,-63.31645,2016,4,10,0,0,0,0,0,686.288724566237,0,8039.87240829346,1132.37639553429,4416.26794258373,0,6862.88724566237,0,686.288724566237,0,10980.6195930598,0,1372.57744913247,0,2.26475279106858,0,0,0,3431.44362283118,1372.57744913247,1372.57744913247,2.26475279106858,0,165395.582620463,0,1372.57744913247,1372.57744913247,2058.86617369871,6176.59852109613,0,0,0,6176.59852109613,6862.88724566237,78236.914600551,0,0,0,0,0,0,0,3433.70837562225,45295.0558213716,0,0,13725.7744913247,0,1372.57744913247,0
"128_431710","HL2",44.2668,-63.31717,2016,4,25,0,0,0,0,905.29695024077,4526.48475120385,0,32138.0417335474,4526.48475120385,22632.4237560193,0,0,0,0,4.52648475120385,25348.3146067416,0,0,0,0,0,0,0,1812.85714285714,905.29695024077,0,4.52648475120385,0,21727.1268057785,0,2715.89085072231,1810.59390048154,5431.78170144462,6337.07865168539,0,0,0,3621.18780096308,11768.86035313,110446.227929374,0,0,0,0,0,0,0,6339.341894061,57033.7078651685,0,0,36211.8780096308,0,1810.59390048154,0
"003_352986","HL2",44.2675,-63.3175,2016,5,13,0,0,0,2.26277372262774,0,3428.44503428445,0,34623.1641896051,0,2998.85674083194,0,0,0,0,0,1371.37801371378,0,0,0,0,0,0,0,2742.75602742756,0,1371.37801371378,0,0,0,0,2742.75602742756,0,7542.57907542579,685.68900685689,0,0,0,2057.06702057067,11656.7131165671,45941.1634594116,0,0,0,0,0,0,0,2.26277372262774,10971.0241097102,0,0,2057.06702057067,0,0,0
"301_434270","HL2",44.26612,-63.31669,2016,5,24,0,0,0,0,0,337.797369492825,0,27699.3842984116,0,7431.54212884214,0,675.59473898565,0,0,18.1059390048154,0,337.797369492825,0,340.060611868427,0,0,0,0,4053.5684339139,337.797369492825,337.797369492825,2.26324237560193,0,0,0,8782.73160681344,1688.98684746412,15200.8816271771,2702.3789559426,0,0,0,3715.77106442107,5066.96054239237,21619.0316475408,0,0,0,0,0,0,0,677.857981361252,5066.96054239237,0,0,675.59473898565,0,337.797369492825,0
"004_306861","HL2",44.2675,-63.3175,2016,6,16,0,0,0,0,0,675.420366521821,0,13575.9493670886,226.26582278481,905.06329113924,0,337.710183260911,0,0,18.1012658227848,0,0,1350.84073304364,2.2626582278481,342.235499716607,0,0,0,3379.36449083695,0,0,0,0,337.710183260911,0,0,675.420366521821,3377.10183260911,1350.84073304364,0,0,0,1013.13054978273,2701.68146608729,33095.5979595692,0,0,0,0,0,0,0,2.2626582278481,4052.52219913093,0,0,0,0,0,0
"002_412001","HL2",44.27596,-63.31308,2016,6,28,0,0,0,0,0,1810.05586592179,0,19307.2625698324,0,1206.70391061452,0,6335.19553072626,0,0,2.26256983240223,0,905.027932960894,0,0,0,0,0,0,3629.16201117318,0,0,0,0,1810.05586592179,0,905.027932960894,3620.11173184357,22625.6983240223,3620.11173184357,0,0,0,4525.13966480447,11765.3631284916,139374.301675978,0,0,0,0,0,0,0,0,32581.0055865922,0,0,0,0,3620.11173184357,0
"103_412336","HL2",44.27061,-63.3333,2016,7,16,0,0,0,0,0,7543.61150400754,0,26488.3631220265,0,771.505722000771,0,3771.80575200377,0,0,38.4724186704385,0,16973.125884017,0,0,0,0,1885.90287600189,0,0,5657.70862800566,3771.80575200377,0,0,1885.90287600189,0,3771.80575200377,1885.90287600189,28288.5431400283,1885.90287600189,0,0,0,22630.8345120226,45261.6690240453,190476.19047619,0,0,0,0,0,0,0,0,77322.0179160773,0,0,1885.90287600189,0,0,0
"196_413897","HL2",44.2553,-63.32388,2016,8,3,0,0,0,2.26171243941842,0,5654.28109854604,0,26235.8642972536,0,2487.88368336026,0,18847.6036618201,0,0,144.749596122779,0,0,0,1887.02207862143,0,2.26171243941842,7539.04146472806,0,1884.76036618201,0,9423.80183091007,0,0,5654.28109854604,0,0,9423.80183091007,26386.6451265482,0,0,0,0,26386.6451265482,62197.0920840065,231825.525040388,0,0,0,0,0,0,0,0,32040.9262250942,0,0,45234.2487883683,0,0,0
"299_436255","HL2",44.26452,-63.32688,2016,8,15,0,0,0,1330.84908171413,0,5323.39632685653,0,3296.7032967033,64.6412411118293,646.412411118293,0,1330.84908171413,3992.5472451424,0,0,0,31940.3779611392,0,0,0,0,2661.69816342827,0,6665.55762576524,2661.69816342827,9315.94357199893,1333.11152515305,0,2661.69816342827,0,5323.39632685653,3992.5472451424,6654.24540857067,2661.69816342827,0,0,0,11977.6417354272,39925.472451424,65211.6050039925,0,0,3992.5472451424,0,0,0,0,0,94490.2848017035,0,0,15970.1889805696,0,3992.5472451424,0
"008_438017","HL2",44.26761,-63.31487,2016,9,16,0,0,0,0,0,0,1330.41908201083,5076.28791958356,0,150.780829294561,0,25277.9625582058,0,15965.02898413,4009.35094554785,0,0,1330.41908201083,0,0,0,0,0,2.26171243941842,1330.41908201083,0,0,0,0,0,3991.2572460325,0,11973.7717380975,2660.83816402167,0,0,0,10643.3526560867,11973.7717380975,82485.9830846717,0,0,89138.0784947258,0,0,0,0,0,0,0,0,2660.83816402167,0,0,0
"277_439488","HL2",44.26612,-63.31667,2016,10,6,0,0,0,0,0,0,904.836193447738,5169.03029062339,0,102.357035457889,0,16287.0514820593,0,5429.01716068643,0,0,0,904.836193447738,0,4.52418096723869,0,904.836193447738,0,909.360374414977,0,0,0,0,0,0,904.836193447738,904.836193447738,2714.50858034321,5429.01716068643,0,0,0,4524.18096723869,14477.3790951638,37098.2839313573,0,0,33478.9391575663,0,0,0,0,0,1809.67238689548,0,0,0,0,904.836193447738,0
"005_297224","HL2",44.2675,-63.3175,2016,11,3,0,0,0,0,0,1371.17784176608,4113.53352529823,7829.16394392592,0,0,0,0,0,0,29.4117647058824,0,0,685.588920883039,0,0,0,0,0,0,0,1371.17784176608,0,0,0,685.588920883039,8912.6559714795,1371.17784176608,4799.12244618127,2056.76676264912,0,0,0,3427.94460441519,19196.4897847251,66502.1253256547,0,0,685.588920883039,0,0,0,0,2.26244343891403,0,0,0,0,0,3427.94460441519,0
"006_297234","HL2",44.2675,-63.3175,2016,11,25,0,0,0,0,0,1371.94163860831,5487.76655443322,19581.037037037,0,0,0,4115.82491582492,0,0,6.79111111111111,0,0,2743.88327721661,0,2.2637037037037,0,0,0,0,1371.94163860831,1371.94163860831,0,0,685.970819304153,0,13033.4455667789,1371.94163860831,5487.76655443322,2743.88327721661,0,0,0,685.970819304153,21951.0662177329,96035.9147025814,0,0,12347.4747474747,0,0,0,0,0,16463.2996632997,0,0,2057.91245791246,0,7545.67901234568,0
"007_297244","HL2",44.2675,-63.3175,2016,12,20,0,0,0,0,0,2661.06442577031,1330.53221288515,12730.9393702836,0,123.60135310955,0,10644.2577030812,0,3991.59663865546,153.809523809524,0,0,1330.53221288515,0,0,0,0,0,2.26190476190476,0,5322.12885154062,0,0,0,0,22619.0476190476,10644.2577030812,62535.0140056022,13305.3221288515,0,0,0,1330.53221288515,43907.5630252101,163655.462184874,0,0,3991.59663865546,0,0,0,0,1332.79411764706,9313.72549019608,0,0,6652.66106442577,0,1330.53221288515,0
"001_297254","HL2",44.2675,-63.31733,2017,1,16,0,0,1330.94780939082,0,0,5323.79123756327,0,4463.95261408835,0,43.7642413145917,0,0,0,0,40.727002967359,0,0,0,1333.21042066678,0,0,0,0,6654.73904695409,1330.94780939082,2661.89561878164,0,0,10647.5824751265,0,2661.89561878164,0,14640.425903299,1330.94780939082,0,0,0,2661.89561878164,10647.5824751265,163706.580555071,0,0,1330.94780939082,0,0,0,0,0,14640.425903299,1330.94780939082,0,17302.3215220806,0,5323.79123756327,0
"002_297264","HL2",44.2667,-63.3167,2017,1,31,0,0,0,0,0,0,905.325443786982,4526.62721893491,0,258.664412510566,0,1810.65088757396,0,0,13.5798816568047,0,0,0,0,0,0,0,0,0,905.325443786982,5431.95266272189,0,0,1810.65088757396,0,905.325443786982,0,11769.2307692308,6337.27810650888,0,0,0,3621.30177514793,10863.9053254438,91437.8698224852,0,0,2715.97633136095,0,0,0,0,0,12674.5562130178,0,0,2715.97633136095,0,0,0
"010_436857","HL2",44.2861,-63.32041,2017,3,9,0,0,0,0,0,452.616690240453,0,4073.55021216407,0,0,0,4978.78359264498,0,0,15.8415841584158,2263.08345120226,0,0,0,2.26308345120226,0,0,0,459.405940594059,0,4073.55021216407,907.496463932108,0,1810.46676096181,0,905.233380480905,452.616690240453,1810.46676096181,1357.85007072136,452.616690240453,0,0,2263.08345120226,452.616690240453,35756.7185289958,0,0,0,0,0,0,0,0,59292.7864214993,0,0,1357.85007072136,0,452.616690240453,0
"003_297274","HL2",44.2675,-63.3175,2017,4,10,0,0,0,0,1331.04336625161,2662.08673250322,0,11622.9907063938,741.893023812373,2472.97674604124,0,2662.08673250322,0,0,0,2662.08673250322,0,0,0,0,0,0,0,11981.6530699871,3993.13009875483,5324.17346500644,0,0,34607.1275225419,0,1331.04336625161,0,10648.3469300129,13310.4336625161,0,0,0,6655.21683125805,7986.26019750966,73207.3851438385,0,0,1331.04336625161,0,0,0,0,2662.08673250322,30613.997423787,0,0,6655.21683125805,0,2662.08673250322,0
"070_440618","HL2",44.26615,-63.31809,2017,4,23,0,0,0,0,0,7239.81900452489,0,38461.5384615385,452.488687782805,5429.86425339367,0,3619.90950226244,0,0,0,904.977375565611,0,0,0,0,0,1809.95475113122,0,6334.84162895928,0,5429.86425339367,2.26244343891403,0,59728.5067873303,0,0,0,904.977375565611,1809.95475113122,0,0,0,2714.93212669683,4524.88687782805,89592.7601809955,0,0,0,0,0,0,0,4524.88687782805,62443.4389140272,0,0,9049.77375565611,0,3619.90950226244,0
"171_441136","HL2",44.26285,-63.32245,2017,5,3,0,0,0,0,0,5486.82087143626,0,39523.5361653272,337.808001413053,1351.23200565221,0,685.852608929532,0,0,0,0,0,3429.26304464766,0,0,0,0,0,1378.49515868747,0,685.852608929532,11.3165680473373,0,2743.41043571813,0,0,0,3429.26304464766,1371.70521785906,0,0,0,2743.41043571813,7544.37869822485,85045.723507262,0,0,0,0,0,0,0,1376.231845078,28805.8095750403,0,0,0,0,0,0
