"sample_id","station","year","month","day","yearday","season","latitude","longitude","depth","Acartia","Acartia hudsonica","Aetideidae","Calanus finmarchicus","Calanus finmarchicus I-IV","Calanus finmarchicus V","Calanus finmarchicus VI","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Clausocalanus","Euchaeta","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Triconia borealis","Triconia conifera"
"2009005010_2009005102002001","HL2",2009,4,10,100,NA,44.26,-63.33,149,0,0,0,36670.4653667827,27766.9367386338,4074.49615186474,4829.03247628414,4527.21794651638,2716.33076790983,0,7243.54871442621,0,0,0,0,0,0,4527.21794651638,1810.88717860655,6338.10512512294,0,0,0,905.443589303277,107747.78712709,0,0,0,0,0,0,38028.6307507376,0,0,7243.54871442621,0,0
"2009005106_2009005102027001","HL2",2009,4,24,114,NA,44.26,-63.33,149,0,0,0,75151.9855128702,45272.2804294399,22636.14021472,7243.56486871039,4527.22804294399,16298.0209545984,0,8149.01047729918,0,0,905.445608588798,0,0,0,9054.45608588798,9959.90169447678,12676.2385202432,0,0,0,0,80584.659164403,0,0,0,0,0,0,74246.5399042815,0,0,7243.56486871039,0,0
"2009005173_2009005102054001","HL2",2009,4,29,119,NA,44.26,-63.33,149,0,0,679.088467320979,29427.1669172424,16071.7603932632,9959.96418737436,3395.4423366049,1584.53975708228,2037.26540196294,0,905.451289761305,0,0,0,0,0,0,1810.90257952261,2942.71669172424,4300.8936263662,452.725644880653,0,0,905.451289761305,44140.7503758636,0,0,0,0,0,0,16524.4860381438,0,0,7469.97314053077,0,226.362822440326
"2009666003_2009666102003001","HL2",2009,6,4,155,NA,44.26,-63.31,149,0,452.725592854943,0,11523.9241817622,7819.8056947672,2634.03981297421,1070.07867402077,0,3704.11848699499,0,0,0,0,0,0,0,0,3169.0791499846,5885.43270711426,4527.25592854943,0,0,0,4074.53033569449,51157.9919926086,0,0,0,0,0,0,20372.6516784724,0,0,452.725592854943,452.725592854943,0
"2009666004_2009666102004001","HL2",2009,6,16,167,NA,44.26,-63.31,149,0,0,0,27767.2141636938,19618.1404417402,6338.16845040836,1810.90527154525,150.90877262877,3772.71931571926,0,1810.90527154525,0,0,0,0,0,0,1810.90527154525,3621.81054309049,0,0,0,0,6338.16845040836,133101.537458576,0,0,0,0,0,0,46178.0844244038,0,0,3621.81054309049,0,0
"2009027001_2009027102001001","HL2",2009,7,1,182,NA,44.27,-63.32,149,0,0,0,27842.6551936079,3169.0827049635,23768.1202872262,905.452201418142,0,1584.54135248175,0,0,0,0,0,0,0,0,1810.90440283628,9054.52201418142,3621.80880567257,0,0,0,8149.06981276328,114086.977378686,0,0,0,0,0,0,32596.2792510531,0,0,0,905.452201418142,0
"2009027094_2009027102094001","HL2",2009,7,13,194,NA,44.27,-63.32,149,0,0,0,11972.0626076189,5935.72851974384,4829.06727030007,1207.26681757502,503.027840656258,2816.95590767504,0,2716.35033954379,0,0,0,0,0,0,5432.70067908758,9054.50113181264,3621.80045272506,0,0,0,15392.6519240815,70625.1088281386,0,0,0,0,0,0,49799.7562249695,0,0,12676.3015845377,905.450113181264,0
"2009027215_2009027102215001","HL2",2009,7,28,209,NA,44.27,-63.32,149,0,0,0,25805.328225666,8375.41354692669,16524.4645655581,905.450113181264,0,2037.26275465784,0,11770.8514713564,2716.35033954379,905.450113181264,905.450113181264,0,0,0,1810.90022636253,9054.50113181264,4527.25056590632,0,0,0,26258.0532822567,86017.7607522201,0,0,0,0,0,0,106843.113355389,905.450113181264,0,135817.51697719,0,0
"2009666005_2009666102005001","HL2",2009,8,25,237,NA,44.26,-63.31,149,0,0,0,12805.5593344321,905.443589303277,10347.9267348946,1552.18901023419,258.698168372365,517.39633674473,0,7243.54871442621,0,9959.87948233604,0,0,0,0,6790.82691977458,7243.54871442621,9959.87948233604,0,0,452.721794651638,5885.3833304713,63381.0512512294,0,25352.4205004917,0,0,0,0,22636.0897325819,0,0,2716.33076790983,452.721794651638,0
"2009048007_2009048102002001","HL2",2009,9,27,270,NA,44.27,-63.32,149,0,0,0,14826.8163353902,3508.6359266954,10639.0895841732,679.090824521691,113.181804086948,226.363608173897,0,38029.0861732147,0,49799.9937982573,6338.18102886911,0,0,0,8149.08989426029,4527.27216347794,10865.453192347,0,0,0,24447.2696827809,84207.2622406896,0,95978.1698657323,0,0,0,0,9959.99875965146,0,0,905.454432695587,0,0
"2009048232_2009048102058001","HL2",2009,10,19,292,NA,44.26,-63.32,149,905.447100550766,0,0,4052.95368817962,776.097514757799,3190.62311622651,86.233057195311,43.1165285976555,43.1165285976555,0,8149.02390495689,0,5432.68260330459,14487.1536088122,0,905.447100550766,0,10865.3652066092,41650.5666253352,13581.7065082615,0,0,0,4527.23550275383,49799.5905302921,0,184711.208512356,0,0,0,0,905.447100550766,0,0,0,0,0
"2009666006_2009666102006001","HL2",2009,11,9,313,NA,44.26,-63.31,149,0,0,0,4856.47016080848,329.252214292101,4321.43531258382,205.782633932563,0,0,0,2263.60897325819,0,5885.3833304713,6338.10512512294,0,905.443589303277,0,1810.88717860655,1810.88717860655,7696.27050907785,0,0,0,5885.3833304713,64286.4948405327,0,105031.45635918,0,0,0,0,905.443589303277,0,0,0,0,0
"2010666001_2010666102001001","HL2",2010,1,6,6,NA,44.26,-63.31,149,0,0,0,2914.40305264519,962.035959125598,1273.282887078,679.084206441599,0,198.0662268788,0,1810.8912171776,0,0,0,0,0,2716.33682576639,3621.78243435519,6338.11926012159,2716.33682576639,452.722804294399,0,452.722804294399,905.445608588798,62023.0241883327,0,0,0,0,0,0,3169.05963006079,0,0,1358.1684128832,452.722804294399,0
"2010666002_2010666102002001","HL2",2010,2,16,47,NA,44.26,-63.31,149,0,0,0,384.814383650239,90.5445608588798,135.81684128832,158.45298150304,0,67.9084206441599,0,32.3373431638856,0,64.6746863277713,0,0,0,64.6746863277713,64.6746863277713,226.3614021472,291.036088474971,0,0,323.373431638856,0,5626.6977105161,0,0,0,32.3373431638856,0,0,452.722804294399,0,0,129.349372655543,0,0
"2010001069_2010001102069001","HL2",2010,3,8,67,NA,44.26,-63.31,149,0,0,0,27163.2511393475,24446.9260254127,1810.88340928983,905.441704644916,0,0,0,10865.300455739,0,0,0,0,0,0,3621.76681857966,13581.6255696737,10865.300455739,0,0,9054.41704644916,905.441704644916,102314.912624875,0,0,0,0,0,0,15392.5089789636,0,0,1810.88340928983,905.441704644916,0
"2010002066_2010002102066001","HL2",2010,3,21,80,NA,44.26,-63.31,149,0,0,0,15241.6020281894,9356.23094799746,3319.95291703136,2565.41816316059,1358.16255696737,2867.2320647089,0,0,0,0,0,0,0,0,2716.32511393475,5432.6502278695,7243.53363715933,905.441704644916,0,8148.97534180424,905.441704644916,131289.047173513,0,0,0,0,0,0,24446.9260254127,0,0,0,0,0
"2010006006_2010006102001001","HL2",2010,4,10,100,NA,44.27,-63.32,149,0,0,0,148005.647501107,137558.19003044,6964.9716471109,3482.48582355545,1741.24291177772,8706.21455888862,0,5223.72873533317,0,0,0,0,0,1741.24291177772,10447.4574706663,19153.672029555,15671.1862059995,0,0,62684.7448239981,6964.9716471109,254221.465119548,0,0,0,0,0,0,59202.2590004426,0,0,10447.4574706663,0,0
"2010006203_2010006102068001","HL2",2010,4,25,115,NA,44.27,-63.32,149,0,0,0,73340.7780762382,71529.8946669484,0,1810.88340928983,12676.1838650288,38933.9932997314,0,1810.88340928983,0,0,0,0,0,6338.09193251441,20825.1592068331,6338.09193251441,6338.09193251441,0,0,16297.9506836085,2716.32511393475,36217.6681857966,0,0,0,0,0,0,50704.7354601153,0,0,7243.53363715933,905.441704644916,0
"2010666003_2010666102003001","HL2",2010,5,11,131,NA,44.26,-63.31,149,0,0,0,18335.1945190595,17203.3923882534,679.081278483687,452.720852322458,452.720852322458,18787.915371382,0,452.720852322458,0,0,0,0,0,1358.16255696737,2716.32511393475,7243.53363715933,9507.13789877162,0,0,4074.48767090212,3169.04596625721,37123.1098904415,0,0,0,0,0,0,34406.7847765068,0,0,2263.60426161229,1358.16255696737,0
"2010014288_2010014102031001","HL2",2010,5,29,149,NA,44.26,-63.31,149,0,0,0,24446.9965546512,22937.922693253,905.444316838934,603.629544559289,603.629544559289,25050.6260992105,0,905.444316838934,0,0,0,0,0,2716.3329505168,5432.6659010336,14487.1090694229,19014.3306536176,0,0,8148.99885155041,6338.11021787254,74246.4339807926,0,0,0,0,0,0,68813.768079759,0,0,4527.22158419467,2716.3329505168,0
"2010666004_2010666102004001","HL2",2010,6,23,174,NA,44.26,-63.31,149,0,0,0,97788.7186452188,88734.2076595504,9054.51098566841,0,0,2716.35329570052,0,905.451098566841,0,0,905.451098566841,0,0,0,10865.4131828021,14487.2175770695,7243.60878853473,0,0,18109.0219713368,11770.8642813689,220024.616951742,0,0,0,0,0,0,118614.093912256,0,0,36218.0439426736,3621.80439426736,0
"2010027001_2010027102001001","HL2",2010,7,2,183,NA,44.26,-63.31,149,0,0,0,23294.5456740465,13581.6255696737,8889.79128196826,823.128822404469,0,2140.13493825162,0,905.441704644916,0,0,0,0,0,0,13581.6255696737,8148.97534180424,905.441704644916,0,0,28974.1345486373,24446.9260254127,127667.280354933,0,0,0,0,0,0,95976.8206923611,0,0,9959.85875109407,1810.88340928983,0
"2010027102_2010027102102001","HL2",2010,7,19,200,NA,44.26,-63.31,149,0,0,0,19618.0396235457,8299.93984073088,10412.6518001897,905.447982625187,0,603.631988416792,0,0,0,0,0,0,0,0,2716.34394787556,3621.79193050075,905.447982625187,0,0,2716.34394787556,4527.23991312594,32143.4033831941,0,0,0,0,0,0,22636.1995656297,0,0,1810.89596525037,905.447982625187,0
"2010027195_2010027102195001","HL2",2010,8,1,213,NA,44.26,-63.32,149,0,0,0,19014.3153753688,3621.77435721311,12827.1175151298,2565.42350302595,0,452.721794651638,0,0,0,0,0,0,0,0,2489.96987058401,5659.02243314548,1584.52628128073,0,0,1131.8044866291,452.721794651638,19693.3980673463,0,0,0,0,0,0,5432.66153581966,0,0,0,905.443589303277,0
"2010666005_2010666102005001","HL2",2010,8,31,243,NA,44.26,-63.31,149,0,0,0,25654.1816316059,1659.97645851568,21126.9731083814,2867.2320647089,1056.34865541907,1207.25560619322,0,3169.04596625721,0,0,0,0,0,0,1358.16255696737,6790.81278483687,0,0,0,452.720852322458,10412.5796034165,67908.1278483687,0,28521.4136963148,0,0,0,0,1810.88340928983,0,0,0,0,0
"2010666006_2010666102006001","HL2",2010,10,13,286,NA,44.26,-63.31,149,0,0,0,13808.160761749,1924.08797499781,10299.5297485177,1584.54303823349,565.908227940532,339.544936764319,0,0,0,452.726582352426,452.726582352426,0,0,0,905.453164704851,5432.71898822911,3621.81265881941,0,0,1810.9063294097,905.453164704851,26710.8683587931,0,22183.6025352689,0,0,0,0,0,0,0,0,0,0
"2010070002_2010070102002001","HL2",2010,11,7,311,NA,44.26,-63.34,149,0,0,0,13468.4721318586,4527.21752331381,8601.71329429625,339.541314248536,0,0,0,0,0,452.721752331381,0,0,0,0,1358.16525699414,1810.88700932553,6338.10453263934,0,0,452.721752331381,9054.43504662763,47083.0622424637,0,11318.0438082845,0,0,0,0,452.721752331381,0,0,1358.16525699414,0,0
"2010666007_2010666102007001","HL2",2010,11,22,326,NA,44.26,-63.31,149,0,0,0,11242.6855558978,1509.08530951648,9280.87465352633,452.725592854943,0,452.725592854943,0,2263.62796427472,0,2263.62796427472,905.451185709886,0,0,0,5432.70711425932,8149.06067138897,8601.78626424392,0,0,3169.0791499846,10865.4142285186,79226.978749615,0,9959.96304280875,0,0,0,0,905.451185709886,0,0,452.725592854943,0,0
"2010049001_2010049102001002","HL2",2010,12,16,350,NA,44.27,-63.32,149,0,0,0,7202.39645741078,781.974472518885,5350.35165407658,1070.07033081532,41.1565511852045,411.565511852045,0,4979.94269340974,0,1358.16618911175,452.722063037249,0,452.722063037249,0,3169.05444126075,4979.94269340974,10865.329512894,0,0,0,4527.22063037249,49346.7048710602,0,8148.99713467049,0,0,0,0,2716.3323782235,0,0,1358.16618911175,452.722063037249,0
"2011666001_2011666102001001","HL2",2011,1,17,17,NA,44.26,-63.31,149,0,0,0,1440.47843752794,329.252214292101,576.191375011176,535.034848224664,82.3130535730252,0,0,1810.88717860655,0,0,0,0,0,1358.16538395492,905.443589303277,0,905.443589303277,0,0,0,452.721794651638,75604.5397068236,0,905.443589303277,0,0,0,0,15392.5410181557,905.443589303277,0,18108.8717860655,452.721794651638,0
"2011002000_2011002102000001","HL2",2011,2,5,36,NA,44.26,-63.31,149,0,0,0,2563.15292514882,617.627210879233,524.983129247348,1420.54258502224,0,30.8813605439617,0,3716.36432934273,337.851302667521,337.851302667521,0,0,0,1351.40521067008,0,337.851302667521,6081.32344801537,0,0,3378.51302667521,0,55407.6136374734,0,0,0,0,0,0,9459.83647469058,0,0,3040.66172400769,0,0
"2011002005_2011002102005001","HL2",2011,2,18,49,NA,44.26,-63.32,149,0,0,0,1379.7343731151,301.816894118929,452.725341178393,625.192137817781,0,86.233398319694,0,905.450682356787,0,0,452.725341178393,0,0,452.725341178393,452.725341178393,1810.90136471357,7696.33080003269,0,0,4527.25341178393,2716.35204707036,69719.7025414726,0,0,0,0,0,0,14939.936258887,452.725341178393,0,14487.2109177086,452.725341178393,0
"2011002068_2011002102068001","HL2",2011,3,7,66,NA,44.26,-63.31,149,0,0,452.721794651638,1077.90903488485,237.139987674668,474.279975349335,366.48907186085,0,64.6745420930912,0,0,452.721794651638,0,0,0,0,905.443589303277,2263.60897325819,6338.10512512294,3169.05256256147,0,0,0,0,38934.0743400409,0,0,0,0,0,0,8148.99230372949,0,0,3169.05256256147,452.721794651638,0
"2011666002_2011666102002001","HL2",2011,3,31,90,NA,44.26,-63.73,149,0,0,0,10453.7360445368,7408.15940164022,1399.3189980876,1646.25764480894,2304.76070273251,823.128822404469,0,5432.6502278695,0,0,0,0,0,9054.41704644916,905.441704644916,10865.300455739,6338.09193251441,0,0,2716.32511393475,9054.41704644916,86016.961941267,0,0,0,0,0,0,29879.5762532822,0,0,5432.6502278695,905.441704644916,0
"2011004012_2011004102002001","HL2",2011,4,8,98,NA,44.27,-63.32,149,0,905.449287729029,0,24084.9510535922,15392.6378913935,5613.78558391998,3078.5275782787,724.359430183223,4346.15658109934,0,3621.79715091612,0,0,0,0,0,3621.79715091612,3621.79715091612,20825.3336177677,10865.3914527483,0,0,3621.79715091612,1810.89857545806,65192.3487164901,0,905.449287729029,0,0,0,0,37123.4207968902,0,0,10865.3914527483,2716.34786318709,0
"2011004188_2011004102067001","HL2",2011,4,23,113,NA,44.26,-63.32,149,0,0,0,34859.9173282593,23994.48855062,3169.08339347812,7696.34538416114,1810.90479627321,30785.3815366446,0,1810.90479627321,0,0,0,0,0,5432.71438881963,1810.90479627321,15392.6907683223,19919.9527590053,0,0,8149.07158322945,4527.26199068303,48894.4294993767,0,0,0,0,0,0,23541.7623515517,0,0,24447.2147496883,0,0
"2011009002_2011009102001001","HL2",2011,5,6,126,NA,44.26,-63.33,149,0,0,0,28295.3495534339,18335.3865106252,5885.43270711426,4074.53033569449,679.088389282415,4979.98152140437,0,2263.62796427472,0,0,0,0,0,8601.78626424392,10865.4142285186,20372.6516784724,17656.2981213428,0,0,11770.8654142285,4074.53033569449,41198.0289497998,0,0,0,0,0,0,23541.730828457,0,0,8601.78626424392,1810.90237141977,0
"2011009379_2011009102053001","HL2",2011,5,28,148,NA,44.26,-63.32,149,0,452.721794651638,0,37575.908956086,27616.0294737499,9054.43589303277,905.443589303277,0,452.721794651638,0,1810.88717860655,0,0,0,0,0,0,4979.93974116802,21730.6461432786,2263.60897325819,0,0,10865.3230716393,4074.49615186475,59759.2768940163,0,0,0,0,0,0,27616.0294737499,0,0,11318.044866291,0,0
"2011666003_2011666102003001","HL2",2011,6,16,167,NA,44.26,-63.31,149,0,0,0,19912.9096698224,10722.3359760582,7658.81141147015,1531.76228229403,0,1361.56647315025,0,2743.76274134823,0,0,685.940685337058,0,0,1371.88137067412,2057.82205601117,11660.99165073,5487.52548269646,0,0,4115.64411202234,20578.2205601117,156394.476256849,0,0,0,1371.88137067412,0,0,13718.8137067411,0,0,4115.64411202234,0,0
"2011025001_2011025102001001","HL2",2011,7,5,186,NA,44.26,-63.31,149,905.450113181264,0,0,42254.3386151257,29276.2203261942,12072.6681757502,905.450113181264,0,2716.35033954379,0,1810.90022636253,0,0,0,0,0,1810.90022636253,1810.90022636253,2716.35033954379,2716.35033954379,0,0,11770.8514713564,9959.95124499391,115897.614487202,0,905.450113181264,0,0,0,0,30785.303848163,0,0,11770.8514713564,905.450113181264,0
"2011025169_2011025102169001","HL2",2011,7,23,204,NA,44.26,-63.31,149,0,0,0,7401.46274050789,1850.36568512697,5057.66620601372,493.430849367192,61.6788561708991,740.146274050789,0,2057.83092861091,0,0,0,0,0,2057.83092861091,1371.8872857406,6859.43642870302,5487.54914296241,0,0,3429.71821435151,8917.26735731392,47330.1113580508,0,0,0,0,0,0,27437.7457148121,0,0,2057.83092861091,0,0
"2011025281_2011025102281001","HL2",2011,8,8,220,NA,44.26,-63.31,149,0,0,0,4178.96744679335,592.020388295725,3308.34922871141,278.597829786224,0,1044.74186169834,0,0,0,0,0,0,0,603.628631203485,150.907157800871,603.628631203485,3319.95747161917,0,0,603.628631203485,4527.21473402613,21127.002092122,0,0,0,0,0,0,603.628631203485,150.907157800871,0,150.907157800871,301.814315601742,0
"2011666004_2011666102004001","HL2",2011,8,31,243,NA,44.26,-63.31,149,0,0,0,8828.1683558723,2565.45063333041,5206.3556970529,1056.36202548899,150.908860784142,603.635443136568,0,905.453164704851,0,0,0,0,0,6790.89873528639,905.453164704851,2716.35949411455,4074.53924117183,0,0,905.453164704851,1358.17974705728,50252.6506411193,0,0,0,0,0,0,1358.17974705728,0,0,2716.35949411455,0,0
"2011043007_2011043102001001","HL2",2011,9,23,266,NA,44.26995,-63.31996,149,0,0,0,8149.08989426029,2263.63608173897,3923.63587501421,1961.81793750711,0,1056.36350481152,0,3040.70518442548,0,2027.13678961699,337.856131602831,0,0,2027.13678961699,1689.28065801416,6419.26650045379,3378.56131602831,0,0,6081.41036885096,8108.54715846795,29393.4834494463,0,39867.0235291341,0,0,0,0,337.856131602831,0,0,0,337.856131602831,0
"2011043067_2011043102008001","HL2",2011,9,30,273,NA,44.26866,-63.32222,149,0,0,0,7154.77536023957,1356.94015452819,5119.36512844728,678.470077264097,0,863.507371063397,0,13032.9802996214,0,9603.24864182626,0,0,685.946331559019,2743.78532623607,1371.89266311804,3429.73165779509,10289.1949733853,0,0,3429.73165779509,0,43900.5652197772,0,72710.311145256,0,0,0,0,685.946331559019,0,0,685.946331559019,0,0
"2011043188_2011043102048001","HL2",2011,10,14,287,NA,44.26951,-63.3203,149,0,0,0,11589.715233619,2897.42880840476,7967.92922311308,724.357202101189,0,181.089300525297,0,16750.76029859,0,23541.6090682886,0,0,0,452.723251313243,0,452.723251313243,6338.1255183854,452.723251313243,0,1358.16975393973,1810.89300525297,23994.3323196019,0,17656.2068012165,0,0,0,0,1358.16975393973,0,0,0,452.723251313243,0
"2011666005_2011666102005001","HL2",2011,11,7,311,NA,44.26,-63.31,149,0,0,0,8566.87151317882,4178.96171374577,3761.06554237119,626.844257061865,0,139.298723791526,0,134005.372287448,0,44366.6435276009,0,0,0,0,1810.88340928983,0,905.441704644916,0,0,3621.76681857966,905.441704644916,84206.0785319772,0,41650.3184136661,0,0,0,0,4527.20852322458,0,0,5432.6502278695,0,0
"2011666006_2011666102006001","HL2",2011,11,22,326,NA,43.26,-63.31,149,0,0,0,1681.54184452205,194.024058983314,1293.49372655543,194.024058983314,0,0,0,36355.013072126,0,24693.9711433309,1371.8872857406,0,0,1371.8872857406,0,6859.43642870302,6859.43642870302,0,0,1371.8872857406,9603.21100018422,67222.4770012896,0,10975.0982859248,0,0,0,0,3429.71821435151,0,0,0,685.943642870302,0
"2011666007_2011666102007001","HL2",2011,12,6,340,NA,44.26,-63.31,149,0,0,0,3061.26848618117,344.93166041478,2414.52162290346,301.815202862933,43.1164575518475,43.1164575518475,0,129478.722028198,0,26257.9226490751,1810.8912171776,0,0,0,1810.8912171776,3621.78243435519,11770.7929116544,0,0,1810.8912171776,4527.22804294399,72435.6486871039,0,44366.8348208511,0,0,0,0,22636.14021472,0,0,5432.67365153279,2716.33682576639,0
"2012666001_S2012666102001001","HL2",2012,1,23,23,NA,44.26833,-63.31833,149,0,0,0,1810.9063294097,205.784810160194,987.767088768929,617.354430480581,0,246.941772192232,0,4527.26582352426,0,0,1358.17974705728,0,0,0,0,6338.17215293396,7696.35189999124,0,0,4527.26582352426,3621.81265881941,56590.8227940532,0,905.453164704851,0,0,0,0,2263.63291176213,0,0,0,1358.17974705728,0
"20120021_S2012002102001001","HL2",2012,2,11,42,NA,44.2695,-63.3217,149,0,0,0,594.571711278368,127.408223845365,127.408223845365,339.755263587639,0,0,0,12347.0151471962,0,0,2743.78114382139,0,0,685.945285955347,685.945285955347,3429.72642977673,8231.34343146416,685.945285955347,0,6859.45285955346,2743.78114382139,98776.1211775699,0,0,0,0,0,0,4115.67171573208,0,0,685.945285955347,0,0
"201200247_S2012002102047001","HL2",2012,2,19,50,NA,44.2715,-63.3253,149,0,0,0,2155.81358248789,474.278988147337,603.62780309661,1077.90679124395,0,43.1162716497579,0,8148.97534180424,0,0,2716.32511393475,0,0,1810.88340928983,0,13581.6255696737,4527.20852322458,0,0,8148.97534180424,4527.20852322458,111369.329671325,0,905.441704644916,0,0,0,0,28068.6928439924,0,0,1810.88340928983,3621.76681857966,0
"201200290_S2012002102090001","HL2",2012,3,5,65,NA,44.2728,-63.3243,149,0,0,0,1131.80213080614,339.540639241843,377.267376935382,414.99411462892,0,150.906950774153,0,2037.24383545106,0,0,679.081278483687,0,0,226.360426161229,1810.88340928983,4074.48767090212,10412.5796034165,0,0,679.081278483687,1358.16255696737,29653.215827121,0,0,0,0,0,0,1810.88340928983,226.360426161229,0,1584.5229831286,1584.5229831286,0
"2012002148_S2012002102148001","HL2",2012,3,18,78,NA,44.2688,-63.3208,149,0,0,0,6430.07560697234,3659.39262185418,1725.14223601697,1045.54074910119,0,52.2770374550597,0,9603.13336522945,0,0,1371.87619503278,0,0,2743.75239006556,0,3429.69048758195,17148.4524379097,0,0,3429.69048758195,4115.62858509834,36354.7191683687,0,0,0,0,0,0,5487.50478013112,0,0,1371.87619503278,685.93809751639,0
"2012666002_S2012666102002001","HL2",2012,3,29,89,NA,44.26666,-63.31666,149,0,0,0,5818.34350678071,4331.90538461045,806.92355203528,679.514570134973,254.817963800615,339.757285067486,0,5487.59493760516,0,0,685.949367200645,0,0,0,1371.89873440129,6173.54430480581,2057.84810160194,0,0,4115.69620320387,2743.79746880258,104950.253181699,0,0,0,0,0,0,22636.3291176213,0,0,2743.79746880258,685.949367200645,0
"2012666003_S2012666102003001","HL2",2012,4,18,109,NA,44.26833,-63.31999,149,0,0,0,20259.5145602711,15166.3405088063,3282.26772205509,1810.9063294097,1697.7246838216,2037.26962058592,0,2743.79746880258,0,0,685.949367200645,0,0,0,1371.89873440129,1371.89873440129,2743.79746880258,0,0,10975.1898752103,2743.79746880258,34297.4683600323,0,0,0,0,0,0,21950.3797504206,0,0,11661.139242411,0,0
"2012666004_S2012666102004001","HL2",2012,5,2,123,NA,44.2675,-63.31945,149,0,0,0,7325.92252476807,2963.29450440057,3210.23571310062,1152.39230726689,0,2057.84340583373,0,3621.80439426736,0,0,0,0,905.451098566841,0,4527.2554928342,38934.3972383741,17203.57087277,0,0,6338.15768996788,8149.05988710157,55232.5170125773,0,0,0,0,0,0,20825.3752670373,0,0,9054.51098566841,2716.35329570052,0
"2012666005_S2012666102005001","HL2",2012,5,15,136,NA,44.26833,-63.31833,149,0,0,0,10264.4359532214,6321.8049248317,3602.74904318366,339.881985206005,0,679.763970412011,0,0,0,0,0,0,0,813.274498732454,0,677.728748943711,8132.74498732454,0,0,677.728748943711,2304.27774640862,7997.19923753579,0,0,0,0,0,0,2439.82349619736,0,0,406.637249366227,135.545749788742,0
"18MF12001002_S2012001102001001","HL2",2012,6,1,153,NA,44.2684,-63.31497,149,0,0,0,25955.9073374508,12977.9536687254,10412.544222582,2565.40944614339,0,0,0,150.906438008435,0,0,0,0,0,0,301.81287601687,7998.04121444704,1207.25150406748,0,0,301.81287601687,905.438628050608,8601.66696648078,0,150.906438008435,0,0,0,0,1509.06438008435,301.81287601687,0,150.906438008435,603.625752033739,0
"2012666006_S2012666102006001","HL2",2012,6,18,170,NA,44.26833,-63.31833,149,0,0,0,8213.72602671575,3880.50048506256,3686.47546080943,646.75008084376,0,64.675008084376,0,362.180045272506,0,0,0,0,0,0,0,2716.35033954379,452.725056590632,0,0,90.5450113181264,1086.54013581752,5704.33571304196,0,0,0,0,0,0,1720.3552150444,0,0,0,271.635033954379,0
"20120221_S2012022102001001","HL2",2012,7,4,186,NA,44.2677,-63.3175,149,0,226.361647508125,0,12886.5057757434,1271.69464892205,7545.38825027083,4069.42287655056,0,339.11857304588,0,1131.80823754062,0,0,905.4465900325,0,0,452.72329501625,2037.25482757312,10186.2741378656,3169.06306511375,0,0,2489.97812258937,2263.61647508125,23541.611340845,0,226.361647508125,0,0,0,0,452.72329501625,226.361647508125,0,0,0,0
"2012022144_S2012022102144001","HL2",2012,7,21,203,NA,44.268,-63.3187,149,0,0,0,18901.1095835243,7356.71929897652,9620.32523712314,1924.06504742463,0,0,0,10975.0590940442,0,4115.64716026658,0,0,0,4801.58835364435,685.941193377764,4115.64716026658,1371.88238675553,0,0,7545.3531271554,17148.5298344441,82998.8843987094,0,685.941193377764,0,0,0,0,10975.0590940442,0,0,685.941193377764,0,0
"2012022238_S2012022102238001","HL2",2012,8,5,218,NA,44.2715,-63.3247,149,0,0,0,8304.36762542671,2611.85755961001,4754.92017262336,937.589893193338,0,200.912119970001,0,14296.4834841811,0,6552.55493024968,2382.74724736352,0,0,2382.74724736352,595.68681184088,5956.8681184088,595.68681184088,0,0,2978.4340592044,5956.8681184088,41698.0768288616,0,9530.98898945409,0,0,0,0,2382.74724736352,0,0,2382.74724736352,0,0
"2012666007_S2012666102007001","HL2",2012,8,21,234,NA,44.26833,-63.31833,149,0,0,0,5366.03735041605,1541.96475586668,2837.2151507947,986.857443754677,0,61.6785902346673,0,15090.6950774153,0,10289.1102800559,3429.70342668529,0,685.940685337058,4115.64411202234,0,4801.5847973594,4115.64411202234,0,0,8917.22890938175,14404.7543920782,74767.5347017393,0,6173.46616803352,0,0,0,0,3429.70342668529,0,0,1371.88137067412,0,0
"6_S2012042102002001","HL2",2012,9,25,269,NA,44.26994,-63.32008,149,0,0,0,4431.37423371984,1676.73619654264,2594.94887560171,159.68916157549,0,39.9222903938725,0,7094.84644357969,0,2364.94881452656,1351.39932258661,0,0,0,0,2027.09898387991,675.699661293304,0,337.849830646652,1013.54949193996,4729.89762905313,29392.9352662587,0,21284.5393307391,0,0,0,0,3040.64847581987,675.699661293304,0,0,0,0
"99_S2012042102029001","HL2",2012,10,3,277,NA,44.26993,-63.31965,149,0,0,0,4714.04182177447,1316.53420247756,3355.03877405571,42.4688452412115,0,84.9376904824229,0,15776.5325397579,0,1371.87239476156,2057.80859214234,0,0,2743.74478952312,0,8231.23436856935,1371.87239476156,0,0,685.936197380779,3429.68098690389,39098.3632507044,0,48015.5338166545,0,0,0,0,1371.87239476156,0,0,0,0,0
