"sample_id","transect","station","latitude","longitude","year","month","day","season","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Heterorhabdus","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2009048169_2009048102041001","LL","LL3",45.49,-59.51,2009,10,13,"Fall",0,0,0,22.6362215475271,0,0,0,11188.7609363491,0,711.424105779422,0,452.724430950542,0,452.724430950542,18.1089772380217,0,0,226.362215475271,0,0,0,0,0,2.26362215475271,0,226.362215475271,0,0,0,0,0,226.362215475271,679.086646425812,2489.98437022798,3395.43323212906,0,0,0,0,226.362215475271,14713.5440058926,0,0,0,0,226.362215475271,0,0,0,1584.5355083269,0,0,0,0,452.724430950542,0
"2011043146_2011043102037002","LL","LL3",45.48934,-59.51862,2011,10,8,"Fall",0,0,0,0,0,2027.10781600512,1689.2565133376,8828.05453870232,0,622.491025164907,0,5405.62084268033,0,3040.66172400769,31.6904521902134,0,675.702605335042,337.851302667521,0,0,0,337.851302667521,0,675.702605335042,0,4729.91823734529,0,0,0,337.851302667521,0,2027.10781600512,0,1351.40521067008,6419.1747506829,0,0,0,675.702605335042,4392.06693467777,20271.0781600512,0,0,5067.76954001281,0,0,0,0,0,5743.47214534785,0,0,4054.21563201025,0,0,0
"135_S2012042102043001","LL","LL3",45.49027,-59.51905,2012,10,6,"Fall",0,0,0,452.718773066514,0,0,0,1448.70007381284,0,407.446895759862,0,11770.6880997294,0,2263.59386533257,0,0,0,0,0,0,0,0,0,905.437546133027,0,0,0,0,0,0,0,905.437546133027,0,1358.15631919954,4979.90650373165,0,0,0,1358.15631919954,1358.15631919954,28974.0014762569,0,0,56137.1278602477,0,0,0,0,0,0,0,0,0,0,0,0
"093_S2013037102022001","LL","LL3",45.4921,-59.5067,2013,9,27,"Fall",0,0,0,16.6896023701337,0,8231.31197126304,7545.36930699112,13816.0440716568,61.6787681770391,863.502754478547,0,39784.6745277713,0,4801.59864990344,20.372497128876,0,2743.77065708768,0,2.26361079209734,0,0,0,0,1371.88532854384,0,0,0,2.26361079209734,0,0,0,5487.54131417536,0,2057.82799281576,6173.48397844728,0,0,0,2057.82799281576,4801.59864990344,32925.2478850521,0,0,14404.7959497103,0,0,0,0,0,25379.878578061,0,0,685.94266427192,0,1371.88532854384,0
"122_405542","LL","LL3",45.49149,-59.5176,2014,10,1,"Fall",0,0,0,905.525846702317,0,14488.4135472371,905.525846702317,5045.07257448434,0,43.1202784143961,0,2716.57754010695,905.525846702317,0,4.52762923351159,0,16299.4652406417,0,905.525846702317,0,0,0,0,4527.62923351159,0,12677.3618538324,0,0,0,1811.05169340463,0,1811.05169340463,1811.05169340463,3622.10338680927,15393.9393939394,0,0,0,1811.05169340463,3622.10338680927,38937.6114081996,0,0,2716.57754010695,0,0,0,0,0,24449.1978609626,905.525846702317,0,93269.1622103387,0,4527.62923351159,0
"062_429727","LL","LL3",45.49089,-59.51597,2015,9,26,"Fall",0,0,0,0,0,3996.62257247397,0,11437.0015948963,0,452.950558213716,0,9325.45266910592,0,3996.62257247397,6.79425837320574,0,21315.3203865278,0,0,0,0,0,0,11992.132470213,0,0,0,0,0,5328.83009663195,0,0,2664.41504831598,7993.24514494793,10657.6601932639,0,0,0,0,3996.62257247397,73271.4138286894,0,0,71939.2063045314,0,0,0,0,0,65278.1686837414,0,0,26644.1504831598,0,3996.62257247397,0
"096_438588","LL","LL3",45.49195,-59.51818,2016,9,23,"Fall",0,0,0,0,0,10661.1140031234,6663.19625195211,2541.55183923589,0,175.279437188682,0,2665.27850078084,0,1332.63925039042,11.3274336283186,0,7995.83550234253,1332.63925039042,0,2.26548672566372,0,7995.83550234253,0,0,0,5330.55700156169,0,0,0,7995.83550234253,0,1332.63925039042,0,7995.83550234253,2665.27850078084,0,0,0,7995.83550234253,23987.5065070276,95950.0260281104,0,0,41311.8167621031,0,0,0,0,0,15991.6710046851,0,0,19989.5887558563,0,1332.63925039042,0
"072_444947","LL","LL3",45.49099,-59.51727,2017,12,3,"Fall",452.892561983471,0,0,0,0,905.785123966942,1358.67768595041,8967.27272727273,0,362.314049586777,0,1811.57024793388,0,452.892561983471,457.421487603306,0,0,0,452.892561983471,0,0,0,0,452.892561983471,0,0,0,0,0,3623.14049586777,0,5434.71074380165,1358.67768595041,13133.8842975207,7246.28099173554,0,0,0,4528.92561983471,905.785123966942,43024.7933884298,0,0,905.785123966942,0,0,0,0,452.892561983471,7699.17355371901,0,0,19021.4876033058,0,452.892561983471,0
"173_449566","LL","LL3",45.49117,-59.51554,2018,9,29,"Fall",0,0,0,2280.66202090592,0,0,0,4859.04339562876,82.3566677225214,617.67500791891,0,22195.1219512195,0,30348.4320557491,4.52961672473868,0,0,0,452.961672473868,0,0,0,0,452.961672473868,0,905.923344947735,0,0,0,0,0,0,1811.84668989547,4076.65505226481,0,0,0,0,452.961672473868,1358.8850174216,19930.3135888502,0,0,22648.0836236934,0,0,0,0,0,3170.73170731707,0,0,0,0,452.961672473868,0
"99003138_99003102024002","LL","LL3",45.49,-59.51,1999,4,15,"Spring",0,0,0,0,0,0,0,52358.4905660377,4245.28301886792,25471.6981132075,0,0,0,0,9.05660377358491,0,0,0,4.52830188679245,0,2832.45283018868,1415.09433962264,0,9905.66037735849,0,7075.47169811321,0,2843.77358490566,0,42452.8301886792,0,0,8490.56603773585,1415.09433962264,8490.56603773585,0,0,0,0,0,157075.471698113,0,0,0,0,0,0,0,4245.28301886792,89150.9433962264,0,0,8490.56603773585,0,0,1415.09433962264
"2000002136_2000002102040001","LL","LL3",45.47,-59.51,2000,4,18,"Spring",0,0,0,0,0,0,0,14257.8947368421,1018.42105263158,8600,0,0,0,7242.1052631579,2.26315789473684,905.263157894737,0,0,4.52631578947368,0,0,2715.78947368421,0,25347.3684210526,0,905.263157894737,0,11.3157894736842,0,9957.8947368421,0,0,0,1810.52631578947,6336.84210526316,0,0,0,0,905.263157894737,91431.5789473684,0,0,0,0,0,0,0,905.263157894737,23536.8421052632,0,0,905.263157894737,0,905.263157894737,0
"2001009168_2001009102038002","LL","LL3",45.48,-59.52,2001,5,11,"Spring",0,0,0,452.726317886311,0,0,0,5820.76694425257,1940.25564808419,19014.5053512251,0,1810.90527154525,0,0,6.79089476829467,452.726317886311,0,0,2.26363158943156,0,0,0,0,2716.35790731787,0,0,0,0,0,10009.7788884663,0,0,0,0,905.452635772623,0,452.726317886311,0,0,0,23541.7685300882,0,0,0,0,0,0,0,2263.63158943156,33049.0212057007,452.726317886311,0,0,0,0,0
"2003005066_2003005102019001","LL","LL3",45.49,-59.52,2003,4,17,"Spring",0,452.724430950542,0,0,0,0,0,8149.03975710975,12223.5596356646,27163.4658570325,0,452.724430950542,0,0,45.2724430950542,905.448861901083,0,0,4.52724430950542,2.26362215475271,0,0,0,905.448861901083,0,454.988053105294,0,0,0,10412.6619118625,0,0,905.448861901083,0,1358.17329285162,0,0,0,0,5885.41760235704,50705.1362664607,0,0,0,0,0,0,0,452.724430950542,23088.9459784776,0,0,1358.17329285162,0,0,0
"2004009120_2004009102026001","LL","LL3",45.5,-59.54,2004,4,29,"Spring",0,0,0,0,0,0,0,8450.87988426186,11469.0512714982,25654.4567915092,0,3621.80566468365,0,0,15.845399782991,3621.80566468365,0,0,6.79088562128185,0,0,0,0,2716.35424851274,0,5432.70849702548,0,0,0,60665.2448834512,0,0,0,905.451416170913,3621.80566468365,0,0,0,905.451416170913,0,74247.0161260149,0,0,0,0,0,0,0,8149.06274553822,28974.4453174692,0,0,4527.25708085457,0,0,905.451416170913
"2005004069_2005004102021001","LL","LL3",45.49,-59.5,2005,4,7,"Spring",0,0,0,0,0,0,0,26559.9439826636,23843.5860753457,24145.4036206033,0,1810.90527154525,0,0,15.8454211260209,2716.35790731787,0,0,905.452635772623,0,0,0,0,5437.2430778146,0,2716.35790731787,0,0,0,54327.1581463574,0,0,2716.35790731787,905.452635772623,2716.35790731787,0,0,0,0,2716.35790731787,63381.6845040836,0,0,0,0,0,0,0,3621.81054309049,16298.1474439072,0,0,0,0,0,905.452635772623
"2006008074_2006008102017001","LL","LL3",45.49,-59.51,2006,4,27,"Spring",0,0,0,0,0,0,0,16599.7873580958,6338.10062763659,32294.1317693864,0,0,4527.21473402613,0,4.52721473402613,7243.54357444181,0,0,6.7908221010392,2.26360736701307,905.442946805227,905.442946805227,0,11770.7583084679,0,905.442946805227,0,909.970161539253,0,238131.495009775,0,0,2716.32884041568,905.442946805227,4527.21473402613,0,0,0,6338.10062763659,0,38934.0467126248,0,0,0,0,0,0,0,9054.42946805227,37123.1608190143,0,0,13581.6442020784,0,0,0
"2007001088_2007001102025001","LL","LL3",45.49,-59.51,2007,4,14,"Spring",0,0,0,2.26361707144541,0,0,0,15166.2343786843,4979.95755717991,12449.8938929498,0,3169.06390002358,0,0,22.6361707144541,2716.3404857345,0,0,0,0,0,0,0,2720.86771987739,0,452.723414289083,0,0,0,10412.6385286489,0,0,905.446828578166,2716.3404857345,4979.95755717991,452.723414289083,0,0,4979.95755717991,0,56137.7033718463,0,0,0,0,0,0,0,0,17656.2131572742,452.723414289083,0,452.723414289083,0,0,0
"2008004102_2008004102032001","LL","LL3",45.49,-59.52,2008,4,23,"Spring",0,0,0,4.52726464287158,0,0,452.726464287158,9733.6189821739,16298.1527143377,25579.0452322244,0,452.726464287158,905.452928574316,0,18.1090585714863,2263.63232143579,0,0,2.26363232143579,4.52726464287158,0,0,452.726464287158,7696.34989288168,0,452.726464287158,0,0,0,49347.1846073002,0,0,0,905.452928574316,905.452928574316,0,0,0,1810.90585714863,452.726464287158,26710.8613929423,0,0,0,0,0,0,0,452.726464287158,6790.89696430737,0,0,1358.17939286147,0,0,0
"2009005130_2009005102036001","LL","LL3",45.49,-59.53,2009,4,26,"Spring",0,0,0,0,0,0,0,8149.14472419758,3621.84209964337,95978.8156405492,0,7243.68419928674,905.460524910842,0,52.0639801823734,29880.1973220578,0,0,2.2636513122771,0,0,0,0,13581.9078736626,0,0,0,0,0,51611.249919918,0,0,0,0,1810.92104982168,0,0,0,2716.38157473253,0,45273.0262455421,0,0,0,0,0,0,0,1810.92104982168,33502.0394217011,0,0,12676.4473487518,0,0,0
"2010006124_2010006102038001","LL","LL3",45.48,-59.52,2010,4,18,"Spring",905.447330927684,0,0,905.447330927684,0,0,0,13128.9862984514,9959.92064020452,31690.6565824689,0,0,0,0,18.1089466185537,3621.78932371074,0,905.447330927684,2.26361832731921,0,0,0,0,2716.34199278305,0,905.447330927684,0,22.6361832731921,0,27163.4199278305,0,0,0,0,2716.34199278305,0,0,0,10865.3679711322,5432.6839855661,46177.8138773119,0,0,0,0,0,0,0,2716.34199278305,28974.3145896859,0,0,905.447330927684,0,0,0
"2011004119_2011004102036001","LL","LL3",45.49,-59.52,2011,4,17,"Spring",0,0,0,0,0,0,452.721473402613,1810.88589361045,2551.70285008746,4938.77970984669,0,452.721473402613,905.442946805227,0,15.8452515690915,1810.88589361045,0,0,0,0,2.26360736701307,0,0,0,0,905.442946805227,0,2.26360736701307,0,30785.0601913777,0,905.442946805227,452.721473402613,0,2263.60736701307,0,0,0,2716.32884041568,3169.05031381829,34406.8319785986,0,452.721473402613,0,0,0,0,0,452.721473402613,7696.26504784443,0,0,3621.77178722091,0,452.721473402613,0
"148_S2013004102046001","LL","LL3",45.4913,-59.5173,2013,4,19,"Spring",0,0,0,0,0,0,0,7696.31532615921,3055.88990891616,6224.96092556995,0,0,0,0,321.434345974885,4115.67664500492,0,0,6.79086646425812,0,0,0,0,685.946107500821,0,2057.83832250246,0,2.26362215475271,0,41842.7125575501,0,685.946107500821,0,685.946107500821,6859.46107500821,0,129.026462820904,0,4801.62275250574,1371.89221500164,27437.8443000328,0,0,0,0,0,0,0,0,27437.8443000328,0,0,685.946107500821,0,685.946107500821,0
"161_396585","LL","LL3",45.49215,-59.51709,2014,4,18,"Spring",0,0,0,0,0,0,0,5611.67883211679,6516.78832116788,7783.94160583942,0,905.109489051095,0,0,0,2715.32846715328,0,0,0,0,0,0,0,2715.32846715328,0,6335.76642335766,0,0,0,10861.3138686131,0,905.109489051095,0,3620.43795620438,7240.87591240876,0,0,0,4525.54744525547,7240.87591240876,79649.6350364963,0,0,0,0,0,0,0,0,35299.2700729927,0,0,0,0,0,0
"105_406746","LL","LL3",45.49138,-59.51666,2015,4,24,"Spring",0,0,0,685.490452097274,0,0,0,3376.29625659852,24646.9626731692,21945.9256678904,0,0,685.490452097274,0,27.1454219030521,2056.47135629182,0,0,0,0,0,0,0,685.490452097274,0,7540.39497307002,0,0,0,3427.45226048637,0,0,1370.98090419455,1370.98090419455,4798.43316468092,0,0,0,2741.9618083891,685.490452097274,78145.9115390893,0,0,0,0,0,0,0,0,16451.7708503346,0,0,2056.47135629182,0,0,0
"099_431546","LL","LL3",45.48993,-59.51748,2016,4,22,"Spring",0,0,0,2.26510067114094,0,0,0,19136.1953251562,3905.34598472576,47645.2210136542,0,3997.23647848401,0,0,4.53020134228188,6662.06079747335,0,0,0,0,0,11991.709435452,0,3997.23647848401,2664.82431898934,3999.50157915515,0,2.26510067114094,0,75947.4930911962,0,11991.709435452,1332.41215949467,3997.23647848401,7994.47295696802,0,0,0,0,7994.47295696802,61290.9593367548,0,0,0,0,0,0,0,2664.82431898934,67953.0201342282,0,0,7994.47295696802,0,3997.23647848401,0
"110_440838","LL","LL3",45.48853,-59.51718,2017,4,27,"Spring",0,0,0,0,0,0,0,24236.6837530644,13464.824307258,44703.2167000966,0,3991.92438285767,0,0,0,62540.1486647701,0,0,1330.64146095256,0,0,2661.28292190511,0,17298.3389923832,0,2661.28292190511,0,0,0,65201.4315866752,0,6653.20730476278,1330.64146095256,9314.49022666789,13306.4146095256,0,0,0,10645.1316876204,1330.64146095256,94475.5437276315,0,0,0,0,0,0,0,3991.92438285767,59878.865742865,0,0,3991.92438285767,0,2661.28292190511,0
"131_446385","LL","LL3",45.49233,-59.51878,2018,4,18,"Spring",0,0,0,0,0,0,0,5317.51824817518,2602.1897810219,9164.23357664233,0,0,0,0,0,6171.20106171201,0,0,0,0,0,2742.75602742756,0,5485.51205485512,0,685.68900685689,0,0,0,15770.8471577085,0,1371.37801371378,1371.37801371378,2057.06702057067,4114.13404114134,0,0,0,1371.37801371378,0,61712.0106171201,0,0,0,0,0,0,0,1371.37801371378,31541.6943154169,0,0,4799.82304799823,0,0,0
"126_473781","LL","LL3",45.49197,-59.51566,2019,4,22,"Spring",0,0,0,0,0,0,0,4529.61672473868,18722.4157955865,12984.9012775842,0,0,0,0,0,9436.70150987224,0,0,0,0,0,0,0,9436.70150987224,0,5662.02090592334,0,0,0,77380.9523809524,0,0,0,0,0,0,0,0,9436.70150987224,13211.3821138211,75493.6120789779,0,0,0,0,0,0,0,0,18873.4030197445,0,0,5662.02090592334,0,0,0
"99054094_99054102021002","LL","LL4",45.15,-59.17,1999,10,29,"Fall",0,0,0,0,0,2832.94392523364,0,14164.7196261682,0,0,0,0,0,229468.457943925,13.5981308411215,0,0,0,0,0,0,0,0,0,0,42494.1588785047,0,0,0,0,0,0,5665.88785046729,8498.83177570093,28329.4392523364,0,0,0,0,0,172809.579439252,0,0,33995.3271028037,0,0,0,0,0,42494.1588785047,0,0,11331.7757009346,0,0,8498.83177570093
"2001061209_2001061102045002","LL","LL4",45.16,-59.16,2001,11,2,"Fall",0,0,0,0,0,3018.18456198597,905.45536859579,7696.37063306421,90.545536859579,362.182147438316,0,0,0,603.636912397193,4.52727684297895,0,2716.36610578737,301.818456198596,603.636912397193,0,0,1207.27382479439,0,905.455368595789,0,4527.27684297895,0,0,0,6036.36912397193,0,0,0,603.636912397193,1509.09228099298,0,0,0,0,1810.91073719158,24447.2949520863,0,1509.09228099298,19316.3811967102,0,0,0,0,0,3320.00301818456,0,0,2112.72919339018,0,301.818456198596,0
"2003067113_2003067102020001","LL","LL4",45.17,-59.18,2003,10,27,"Fall",0,0,0,0,0,0,0,6236.95282896622,43.6150547480155,130.845164244047,0,0,0,67908.6402426602,9.05448536568803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382.75930676001,0,0,3574.13896014001,5956.89826690002,0,0,0,0,0,0,96501.7519237803,0,0,187046.605580661,0,0,0,0,0,19062.0744540801,0,0,2382.75930676001,0,0,1191.37965338
"2004055069_2004055102013001","LL","LL4",45.15,-59.17,2004,10,24,"Fall",0,0,0,0,0,0,4074.5023743326,22258.8555634837,0,301.814990691304,0,0,0,0,18.1088994414782,0,0,0,1358.16745811087,4.52722486036956,0,0,0,905.444972073912,0,905.444972073912,0,0,0,3169.05740225869,0,0,2263.61243018478,2263.61243018478,452.722486036956,0,0,0,0,5885.39231848043,90091.7747213542,0,0,3621.77988829565,0,0,0,0,0,10412.61717885,452.722486036956,0,3621.77988829565,0,0,452.722486036956
"2005055043_2005055102011001","LL","LL4",45.16,-59.17,2005,10,20,"Fall",0,0,0,0,0,0,5432.68097146899,10783.0485948854,0,411.566740262802,0,0,0,2716.3404857345,0,0,1810.89365715633,0,905.446828578165,0,0,0,0,905.446828578165,0,2716.3404857345,0,0,0,7243.57462862532,0,0,905.446828578165,2716.3404857345,22636.1707144541,0,0,0,0,3621.78731431266,60664.9375147371,905.446828578165,0,36217.8731431266,0,0,0,0,905.446828578165,12676.2556000943,0,0,15392.5960858288,0,0,6338.12780004716
"2006052126_2006052102019001","LL","LL4",45.16,-59.17,2006,10,17,"Fall",0,0,0,0,0,0,905.445608588798,5641.6226381302,34.8248310995692,139.299324398277,0,679.084206441599,0,0,0,0,0,226.3614021472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.807010736,4753.58944509119,8601.73328159358,0,0,0,226.3614021472,1584.5298150304,31464.2348984607,0,0,3169.05963006079,0,0,0,0,0,1131.807010736,0,0,452.722804294399,0,0,452.722804294399
"2007045153_2007045102023001","LL","LL4",45.16,-59.17,2007,10,15,"Fall",0,0,0,0,0,452.729078603931,3621.83262883145,5473.90613221117,82.3143779279875,288.100322747956,0,6790.93617905897,0,452.729078603931,6.79093617905897,0,0,452.729078603931,452.729078603931,0,0,0,0,5885.47802185111,0,0,0,0,0,5885.47802185111,0,0,1810.91631441573,2716.37447162359,4527.29078603931,0,0,0,14940.0595939297,6790.93617905897,81943.9632273116,0,0,9054.58157207863,0,0,0,0,0,14034.6014367219,0,0,5432.74894324718,0,0,0
"2008037195_2008037102033001","LL","LL4",45.16,-59.17,2008,10,17,"Fall",0,0,0,905.45177277926,0,905.45177277926,1810.90354555852,41348.9642902529,0,905.45177277926,0,18109.0354555852,0,1810.90354555852,11.3181471597408,0,905.45177277926,0,905.45177277926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.90354555852,905.45177277926,0,0,0,1810.90354555852,905.45177277926,64287.0758673275,0,0,57948.9134578727,0,0,0,0,0,20825.390773923,0,0,17203.5836828059,0,0,0
"2009048173_2009048102042002","LL","LL4",45.16,-59.17,2009,10,13,"Fall",0,0,0,20.3725867721288,0,0,0,12314.0968933757,0,362.179320393402,0,150.908050163917,0,301.816100327835,4.52724150491752,0,0,603.632200655669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.908050163917,1509.08050163917,3621.79320393402,0,0,0,150.908050163917,905.448300983504,9356.29911016288,0,0,150.908050163917,0,0,0,0,0,2565.43685278659,150.908050163917,0,0,0,452.724150491752,0
"2011043149_2011043102038001","LL","LL4",45.1611,-59.17768,2011,10,9,"Fall",0,0,0,685.951036814992,0,1371.90207362998,0,3227.70206441276,84.9395280108621,212.348820027155,0,44586.8173929745,0,6173.55933133493,6.79091526446842,0,685.951036814992,0,0,0,0,685.951036814992,0,2060.11674886647,0,43900.8663561595,0,0,0,1371.90207362998,0,2057.85311044498,2057.85311044498,1371.90207362998,8231.41244177991,0,0,0,3429.75518407496,3429.75518407496,25380.1883621547,0,0,21264.4821412648,0,0,0,0,0,9603.31451540989,0,0,0,0,4801.65725770494,0
"137_S2012042102044001","LL","LL4",45.15982,-59.17966,2012,10,6,"Fall",0,0,0,0,0,0,0,560.512871411816,0,129.349124171957,0,7243.55095362962,0,3621.77547681481,0,0,0,0,0,11.3180483650463,0,0,0,905.443869203702,0,0,0,0,0,0,0,0,0,0,2716.33160761111,0,0,0,8148.99482283332,9959.88256124073,58853.8514982407,0,0,179277.886102333,0,0,0,0,0,0,0,0,0,0,0,0
"091_S2013037102021001","LL","LL4",45.1501,-59.169,2013,9,27,"Fall",0,0,0,4.52717795979151,0,0,685.936054513865,5011.32269470355,0,212.344181978964,0,2743.74421805546,0,0,0,0,685.936054513865,0,0,0,0,0,0,0,0,6859.36054513865,0,0,0,1371.87210902773,0,1371.87210902773,0,0,2743.74421805546,0,0,0,685.936054513865,15776.5292538189,72709.2217784697,0,0,0,0,0,0,0,0,3429.68027256933,0,0,7545.29659965252,0,0,0
"124_405553","LL","LL4",45.15685,-59.17572,2014,10,1,"Fall",0,0,0,0,0,2745.52756480467,0,1912.33979068243,42.4964397929429,297.4750785506,0,3431.90945600584,0,1372.76378240234,2.26506024096386,0,4804.67323840818,686.381891201168,0,0,0,0,0,695.442132165024,0,686.381891201168,0,0,0,1372.76378240234,0,2059.1456736035,0,4118.29134720701,8236.58269441402,0,0,0,0,7550.20080321285,29514.4213216502,0,0,13041.2559328222,0,0,0,0,0,5491.05512960935,0,0,4804.67323840818,0,1372.76378240234,0
"064_429737","LL","LL4",45.15755,-59.17435,2015,9,26,"Fall",0,0,0,0,0,1331.57740708224,0,4247.1395440592,0,0,0,6657.88703541118,0,1331.57740708224,2.2636815920398,0,26631.5481416447,0,0,1331.57740708224,0,1331.57740708224,0,3994.73222124671,0,1331.57740708224,0,0,0,7989.46444249341,0,1331.57740708224,1331.57740708224,3994.73222124671,3994.73222124671,0,0,0,6657.88703541118,11984.1966637401,81226.2218320164,0,0,81226.2218320164,0,0,0,0,0,57257.8285045361,0,0,15978.9288849868,0,2663.15481416447,0
"094_438571","LL","LL4",45.15399,-59.17379,2016,9,23,"Fall",0,0,0,0,0,62549.9068405643,2661.69816342827,2275.57173739902,0,743.93691414968,0,3992.5472451424,2661.69816342827,0,1335.37396859196,0,31940.3779611392,1330.84908171413,3992.5472451424,0,0,9315.94357199893,0,2661.69816342827,3992.5472451424,11977.6417354272,0,0,0,3992.5472451424,0,1330.84908171413,1330.84908171413,7985.0944902848,1330.84908171413,0,0,0,0,7985.0944902848,31940.3779611392,0,0,75858.3976577056,0,0,0,0,1333.11152515305,27947.8307159968,0,0,34602.0761245675,0,6654.24540857067,0
"069_444929","LL","LL4",45.16113,-59.17373,2017,12,3,"Fall",0,0,0,0,0,686.106346483705,686.106346483705,5922.57467482392,61.6934861960825,740.32183435299,0,21269.2967409949,0,1372.21269296741,0,0,0,0,0,2.26415094339623,0,0,0,686.106346483705,0,2744.42538593482,0,0,0,4116.63807890223,0,3430.53173241852,2058.31903945112,3430.53173241852,10291.5951972556,0,0,0,686.106346483705,2744.42538593482,30874.7855917667,0,0,12349.9142367067,0,0,0,0,686.106346483705,14408.2332761578,0,0,29502.5728987993,0,0,0
"171_449549","LL","LL4",45.1585,-59.17369,2018,9,29,"Fall",453.20197044335,0,0,4.5320197044335,0,0,0,7553.36617405583,0,151.067323481117,0,7704.43349753695,0,22206.8965517241,9.06403940886699,0,0,0,0,0,0,0,0,906.4039408867,0,0,0,0,0,0,0,1812.8078817734,0,2719.2118226601,1359.60591133005,0,0,0,906.4039408867,3625.6157635468,13142.8571428571,0,0,46226.6009852217,0,0,0,0,2.26600985221675,2719.2118226601,0,0,0,0,0,0
"99003131_99003102023002","LL","LL4",45.15,-59.18,1999,4,14,"Spring",0,0,0,0,0,2833.75314861461,0,107682.619647355,25503.7783375315,82178.8413098237,0,2833.75314861461,0,0,6.80100755667506,0,0,0,4.53400503778338,0,2833.75314861461,0,0,8501.25944584383,0,11335.0125944584,0,22.6700251889169,0,164357.682619647,0,0,0,5667.50629722922,2833.75314861461,0,0,0,0,0,65176.322418136,0,0,0,0,0,0,0,2833.75314861461,161523.929471033,0,0,25503.7783375315,0,0,0
"99003131_99003102023004","LL","LL4",45.15,-59.18,1999,4,14,"Spring",0,0,0,0,0,0,0,150188.916876574,36838.7909319899,85012.5944584383,0,0,0,0,9.06801007556675,0,0,0,0,0,14168.765743073,5667.50629722922,0,25503.7783375315,0,2833.75314861461,0,4.53400503778338,0,155856.423173804,0,0,2833.75314861461,2833.75314861461,11335.0125944584,0,0,0,0,2833.75314861461,104848.866498741,0,0,0,2833.75314861461,0,0,0,8501.25944584383,184193.95465995,0,0,48173.8035264484,0,0,0
"2000002133_2000002102039002","LL","LL4",45.15,-59.17,2000,4,17,"Spring",0,0,0,0,0,0,0,19622.641509434,6037.7358490566,31698.1132075472,0,20899.854862119,0,0,6.79245283018868,3483.3091436865,0,0,0,0,0,0,0,10449.9274310595,0,1741.65457184325,0,2.26415094339623,0,20899.854862119,0,0,3483.3091436865,1741.65457184325,12191.5820029028,0,1741.65457184325,0,0,1741.65457184325,85341.0740203193,0,0,0,0,0,0,0,0,33091.4368650218,0,0,0,0,0,0
"2001009165_2001009102037002","LL","LL4",45.15,-59.18,2001,5,11,"Spring",0,0,0,2.26365495083244,0,0,0,20644.5331515919,5613.86427806445,44005.4522441826,0,8149.15782299679,0,0,18.1092396066595,905.461980332976,0,0,0,0,0,0,0,5432.77188199786,0,905.461980332976,0,0,0,31691.1693116542,0,0,0,905.461980332976,905.461980332976,0,0,0,0,0,45273.0990166488,0,0,905.461980332976,0,0,0,0,0,51611.3328789797,0,0,0,0,0,0
"2003005062_2003005102018001","LL","LL4",45.16,-59.18,2003,4,17,"Spring",0,0,0,0,0,0,0,6596.82974803528,8925.12260028302,5691.38252771671,0,0,0,1358.17083047785,9.05447220318568,1358.17083047785,452.723610159284,0,0,2.26361805079642,0,0,0,452.723610159284,0,1810.89444063714,0,0,0,452.723610159284,0,0,0,452.723610159284,3169.06527111499,0,0,0,0,1810.89444063714,41650.5721346541,0,0,0,0,0,0,0,0,16298.0499657342,0,0,905.447220318568,0,0,0
"2004009113_2004009102025001","LL","LL4",45.15,-59.17,2004,4,29,"Spring",0,0,0,9.0545177277926,0,1810.90354555852,0,7062.52382767823,1448.72283644682,18290.1258101411,0,6338.16240945482,0,0,2.26362943194815,0,0,0,0,0,0,0,0,8149.06595501334,0,2716.35531833778,0,0,0,87828.8219595882,0,0,0,0,1810.90354555852,0,0,0,0,0,75152.4971406786,0,0,0,0,0,0,0,1810.90354555852,9959.96950057186,0,0,0,0,0,0
"2005004066_2005004102020001","LL","LL4",45.15,-59.17,2005,4,7,"Spring",0,0,0,0,0,0,0,19014.4872283645,28974.4567289363,25654.4668954124,0,3482.50681838177,0,0,0,8706.26704595442,0,0,0,0,0,0,0,10449.7840845773,0,6965.01363676354,0,0,0,130594.005689316,0,0,1741.25340919088,1741.25340919088,0,0,0,0,1741.25340919088,0,67908.8829584445,0,0,0,0,0,0,0,6965.01363676354,33083.8147746268,0,0,1741.25340919088,0,0,0
