"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Polychaeta","Pseudocalanus","Scolecithricella minor","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2012669010_S2012669102010001","P5",44.93071,-66.84946,2012,10,26,2716.36610578737,0,0,0,0,1358.18305289368,452.727684297895,1070.08361743139,0,0,7696.37063306421,0,10412.7367388516,0,0,0,1358.18305289368,0,0,0,0,0,452.727684297895,0,0,0,0,0,0,452.727684297895,452.727684297895,2263.63842148947,1358.18305289368,0,0,0,5885.45989587263,452.727684297895,26258.2056892779,0,0,21278.2011620011,0,0,0,0,1810.91073719158,0,905.45536859579,0,0,0
"2012669011_S2012669102011001","P5",44.93336,-66.85044,2012,11,20,0,0,0,0,0,452.727684297895,0,301.818456198597,0,0,12223.6474760432,0,5885.45989587263,18.1091073719158,0,0,2263.63842148947,0,0,0,0,0,2.26363842148947,0,2263.63842148947,0,0,452.727684297895,0,0,452.727684297895,3169.09379008526,1810.91073719158,0,0,0,2716.36610578737,6790.91526446842,12223.6474760432,0,0,24900.0226363842,0,0,0,0,2263.63842148947,0,905.45536859579,0,0,0
"2012669012_S2012669102012001","P5",44.9307,-66.8495,2012,12,20,773.893477432299,0,0,0,0,0,0,362.182147438316,0,0,7738.93477432299,0,2902.10054037112,1199.32206931377,0,0,2321.6804322969,0,0,0,0,0,2.26363842148947,0,2515.15380165497,0,0,0,386.946738716149,193.473369358075,193.473369358075,386.946738716149,193.473369358075,0,0,0,0,193.473369358075,7351.98803560684,0,0,13156.1891163491,0,0,0,193.473369358075,1160.84021614845,0,193.473369358075,0,0,0
"001_S2013669102001001","P5",44.9307,-66.8495,2013,1,14,0,0,0,254.658311094167,56.5907357987038,28.2953678993519,0,367.839782691574,0,0,113.181471597408,0,990.337876477316,160.717689668319,0,0,169.772207396111,0,0,0,0,0,4.5272588638963,198.067575295463,735.679565383149,0,0,0,0,0,28.2953678993519,481.021254288982,169.772207396111,0,0,0,84.8861036980556,56.5907357987038,2659.76458253908,0,0,339.544414792223,0,0,0,4.5272588638963,282.953678993519,0,0,0,0,0
"002_S2013669102002001","P5",44.9307,-66.8495,2013,2,11,0,0,0,0,0,407.451841455961,0,226.362134142201,0,0,316.906987799081,0,271.634560970641,79.2267469497702,135.81728048532,0,45.2724268284401,0,0,0,0,0,2.26362134142201,1177.08309753944,1086.53824388256,0,0,0,0,0,0,181.089707313761,0,0,0,0,45.2724268284401,0,2218.34891459357,0,0,45.2724268284401,0,0,0,45.2724268284401,769.631256083482,0,0,0,0,0
"003_S2013669102003001","P5",44.9307,-66.8495,2013,3,25,0,0,0,0,0,0,0,1911.12495992477,0,0,2743.78344414789,0,5487.56688829577,13.581728048532,2057.83758311092,0,0,0,0,0,0,0,0,0,685.945861036972,0,0,0,0,685.945861036972,0,685.945861036972,2743.78344414789,0,0,0,4115.67516622183,0,24694.050997331,0,0,0,0,0,0,0,6859.45861036972,0,0,0,0,0
"004_S2013669102004001","P5",44.9307,-66.8495,2013,4,15,0,0,0,0,0,0,0,724.346076458753,0,0,4413.98390342052,0,1358.14889336016,6.79074446680081,1471.32796780684,0,0,0,0,0,0,0,0,113.17907444668,1358.14889336016,0,0,0,0,113.17907444668,226.35814889336,792.253521126761,226.35814889336,0,0,0,1697.6861167002,226.35814889336,5319.41649899396,0,0,0,0,0,0,0,7469.81891348089,0,0,0,0,0
"005_S2013669102005001","P5",44.9307,-66.8495,2013,5,13,0,0,0,0,0,0,0,2675.1417596488,0,0,2263.5814889336,0,0,11.317907444668,57494.9698189135,0,0,0,0,0,0,0,0,0,452.71629778672,0,0,0,0,0,0,2263.5814889336,452.71629778672,0,0,0,0,0,4074.44668008048,0,0,0,0,0,0,1810.86519114688,10412.4748490946,0,452.71629778672,0,0,0
"006_S2013669102006001","P5",44.9307,-66.8495,2013,6,10,0,337.847983422926,0,0,0,337.847983422926,0,13115.1717169973,0,0,13513.919336917,0,1351.3919336917,20.3722334004024,51690.7414637076,2027.08790053755,0,0,0,1013.54395026878,675.695966845851,0,2702.7838673834,0,337.847983422926,0,0,3040.63185080633,0,0,0,2702.7838673834,337.847983422926,0,337.847983422926,0,1689.23991711463,0,5405.56773476681,0,0,0,0,0,0,340.111564911859,23311.5108561819,0,337.847983422926,0,0,0
"007_S2013669102007001","P5",44.9307,-66.8495,2013,7,15,0,675.695966845851,0,0,0,0,0,6903.92354124748,0,0,5067.71975134388,0,2702.7838673834,47.5352112676056,2027.08790053755,1013.54395026878,0,337.847983422926,0,337.847983422926,0,0,2029.35148202649,0,1689.23991711463,0,0,5743.41571818974,0,337.847983422926,0,1689.23991711463,675.695966845851,0,0,0,1689.23991711463,337.847983422926,17568.0951379921,0,0,0,0,0,0,1015.80753175771,29730.6225412175,0,337.847983422926,0,0,0
"008_S2013669102008001","P5",44.9307,-66.8495,2013,8,12,0,0,0,0,0,3040.63185080633,0,22798.3883550433,0,0,7094.80765188144,337.847983422926,5405.56773476681,15.8450704225352,1689.23991711463,1689.23991711463,675.695966845851,0,0,0,0,0,11148.9834529565,0,675.695966845851,4.5271629778672,0,0,0,337.847983422926,0,675.695966845851,6419.11168503559,0,0,0,1351.3919336917,2364.93588396048,37838.9741433677,0,0,0,0,0,0,1351.3919336917,11486.8314363795,0,3378.47983422926,0,0,0
"009_S2013669102009001","P5",44.9307,-66.8495,2013,9,17,0,685.948312711561,0,0,0,3429.7415635578,1371.89662542312,1048.54769327299,0,0,54189.9167042133,0,23322.2426321931,70.1725123903927,1371.89662542312,685.948312711561,1371.89662542312,685.948312711561,6.79088829584445,0,0,0,685.948312711561,0,2057.84493813468,0,0,0,0,0,0,0,1371.89662542312,0,685.948312711561,0,3429.7415635578,1371.89662542312,32239.5706974434,0,0,3429.7415635578,0,0,0,2057.84493813468,2057.84493813468,0,4115.68987626937,0,0,0
"010_S2013669102010001","P5",44.9307,-66.8495,2013,10,15,0,0,0,0,0,2743.79325084624,1371.89662542312,382.226358115072,0,0,51446.1234533671,0,1371.89662542312,4.5272588638963,0,4801.63818898093,0,0,6.79088829584445,0,0,0,2057.84493813468,0,0,0,0,1371.89662542312,0,0,0,0,0,0,0,0,685.948312711561,1371.89662542312,34297.415635578,0,0,2743.79325084624,0,0,0,1371.89662542312,2743.79325084624,0,18520.6044432121,0,0,0
"011_S2013669102011001","P5",44.9307,-66.8495,2013,11,21,2414.49931476263,0,0,0,0,0,603.624828690658,866.070406382248,0,0,6941.68552994256,0,2716.31172910796,2.26359310758997,301.812414345329,0,905.437243035986,0,0,0,0,0,301.812414345329,0,603.624828690658,0,0,603.624828690658,0,603.624828690658,0,301.812414345329,1207.24965738132,0,0,0,905.437243035986,1207.24965738132,16599.6827889931,0,0,4225.3738008346,0,0,0,909.964429251166,1810.87448607197,0,4225.3738008346,0,0,0
"012_S2013669102012001","P5",44.9307,-66.8495,2013,12,17,64.67512662709,0,0,0,0,64.67512662709,0,3169.08120472741,0,0,646.7512662709,0,1487.52791242307,18.1090354555852,0,0,452.72588638963,0,0,0,0,0,0,0,776.10151952508,0,0,0,0,323.37563313545,64.67512662709,1099.47715266053,1422.85278579598,0,0,0,0,1616.87816567725,20437.3400141604,0,0,1099.47715266053,64.67512662709,0,0,87.3114209465715,517.40101301672,0,194.02537988127,0,64.67512662709,0
"001_S2014669102001001","P5",44.93071,-66.84946,2014,1,13,0,0,0,0,0,0,0,1946.71068144306,0,0,1351.41317698234,0,2027.1197654735,453.2977648893,0,0,337.853294245584,0,0,0,0,0,0,0,1013.55988273675,0,0,0,0,0,337.853294245584,337.853294245584,337.853294245584,0,0,0,3716.38623670143,2702.82635396467,36488.1557785231,0,0,2364.97305971909,0,0,0,0,3378.53294245584,0,337.853294245584,0,0,0
"002_S2014669102002001","P5",44.99331,-66.73933,2014,2,18,0,0,0,0,0,0,45.272588638963,1041.26953869615,0,0,226.362943194815,0,90.545177277926,6.79088829584445,45.272588638963,0,0,0,0,0,45.272588638963,0,0,0,181.090354555852,0,0,0,0,0,90.545177277926,1267.63248189096,633.816240945482,0,0,0,950.724361418223,1131.81471597408,8284.88372093023,0,0,0,0,0,0,0,814.906595501334,0,0,0,135.817765916889,0
"003_S2014669102003001","P5",44.93071,-66.84946,2014,3,17,0,0,0,0,0,0,0,1584.50704225352,0,0,679.074446680081,0,0,18.1086519114688,679.074446680081,0,0,0,0,0,0,0,0,0,1584.50704225352,0,0,0,0,0,0,2716.29778672032,17655.9356136821,0,0,0,2716.29778672032,1810.86519114688,20372.2334004024,0,0,0,0,0,0,230.885311871227,1810.86519114688,0,0,0,0,0
"004_S2014669102004001","P5",44.93071,-66.84946,2014,4,17,603.621730382294,150.905432595573,0,0,0,0,0,139.297322395914,0,0,603.621730382294,0,0,4.5271629778672,11921.5291750503,150.905432595573,0,0,0,0,0,0,0,0,754.527162977867,0,0,0,0,150.905432595573,0,0,0,0,150.905432595573,0,2414.48692152917,1207.24346076459,8148.89336016097,0,0,0,0,0,0,452.71629778672,1207.24346076459,0,0,0,150.905432595573,0
"006_S2014669102006001","P5",44.93071,-66.84946,2014,5,22,19892.0797512347,0,0,0,0,0,0,7154.6444881825,0,0,3429.66892262667,0,0,9.05432595573441,62419.9743918054,0,0,0,0,0,0,0,3431.9325041156,0,0,0,0,0,0,2057.801353576,0,1371.86756905067,685.933784525334,0,0,0,685.933784525334,685.933784525334,4115.602707152,0,0,0,0,0,0,2060.06493506494,8231.20541430401,0,685.933784525334,0,0,0
"007_S2014669102007001","P5",44.93071,-66.84946,2014,6,16,1013.54395026878,0,0,0,0,0,0,3273.60991344895,0,0,6756.95966845851,0,337.847983422926,0,4054.17580107511,337.847983422926,0,0,0,675.695966845851,1689.23991711463,0,5405.56773476681,675.695966845851,0,675.695966845851,0,22635.814889336,0,675.695966845851,0,0,0,0,337.847983422926,0,2364.93588396048,1013.54395026878,13851.76732034,0,0,0,0,0,0,5743.41571818974,4729.87176792096,0,4054.17580107511,0,0,0
"008_S2014669102008001","P5",44.93071,-66.84946,2014,7,18,6859.33784525334,0,0,0,685.933784525334,2057.801353576,0,4798.96263132265,42.4686958524128,42.4686958524128,22635.814889336,0,0,36.2173038229376,4801.53649167734,15090.5432595573,0,101.861167002012,2.2635814889336,1371.86756905067,1371.86756905067,0,6173.404060728,0,685.933784525334,0,0,11660.8743369307,0,0,685.933784525334,2057.801353576,2743.73513810134,0,685.933784525334,0,1371.86756905067,1371.86756905067,19206.1459667093,0,0,0,0,0,0,2743.73513810134,46643.4973477227,0,5487.47027620267,0,0,0
"009_S2014669102009001","P5",44.93071,-66.84946,2014,8,11,7243.46076458753,2716.29778672032,0,0,0,4527.1629778672,0,1034.78010922679,0,0,3621.73038229376,1810.86519114688,0,9.05432595573441,4527.1629778672,17203.2193158954,0,905.432595573441,9.05432595573441,0,0,0,17203.2193158954,0,0,0,0,0,0,0,0,0,0,0,905.432595573441,0,9054.32595573441,4527.1629778672,93259.5573440644,0,0,0,0,0,0,0,44366.1971830986,0,50704.2253521127,0,0,0
"010_S2014669102010001","P5",44.93071,-66.84946,2014,9,15,31690.1408450704,2716.29778672032,0,905.432595573441,0,12676.0563380282,0,6941.64989939638,0,0,36217.3038229376,1810.86519114688,26257.5452716298,2.2635814889336,2716.29778672032,51609.6579476861,0,1858.40040241449,0,905.432595573441,905.432595573441,0,12676.0563380282,0,905.432595573441,0,0,27162.9778672032,0,2716.29778672032,0,905.432595573441,4527.1629778672,0,0,0,9959.75855130785,1810.86519114688,64285.7142857143,0,0,0,0,0,0,1810.86519114688,8148.89336016097,0,35311.8712273642,0,0,0
"011_S2014669102011001","P5",44.93071,-66.84946,2014,10,10,4527.21473402613,0,0,0,0,11770.7583084679,0,905.442946805227,0,0,48893.9191274822,0,4527.21473402613,0,1810.88589361045,6338.10062763659,0,0,0,0,0,0,1810.88589361045,0,905.442946805227,0,0,1810.88589361045,0,0,0,0,905.442946805227,0,0,0,0,905.442946805227,67908.221010392,0,0,28068.731350962,0,0,0,905.442946805227,0,0,35312.2749254038,32505.4017903076,0,0
"012_S2014669102012001","P5",44.93071,-66.84946,2014,11,13,2027.08790053755,0,0,0,0,1013.54395026878,0,1152.73731943902,0,0,8108.35160215022,0,1013.54395026878,11.317907444668,337.847983422926,0,675.695966845851,0,0,0,675.695966845851,0,2.2635814889336,0,675.695966845851,0,0,0,0,0,0,0,675.695966845851,0,0,0,2027.08790053755,6756.95966845851,27027.838673834,0,0,6756.95966845851,0,0,0,1015.80753175771,1351.3919336917,0,337.847983422926,0,0,0
"013_S2014669102013001","P5",44.93071,-66.84946,2014,12,16,113.17907444668,0,0,0,0,0,113.17907444668,2037.22334004024,0,0,226.35814889336,0,0,0,0,0,226.35814889336,2.2635814889336,0,0,0,0,4.5271629778672,0,226.35814889336,0,0,0,0,113.17907444668,0,0,679.074446680081,0,0,0,339.53722334004,1018.61167002012,6903.92354124749,0,0,339.53722334004,0,0,0,115.442655935614,113.17907444668,0,226.35814889336,0,0,0
"001_370641","P5",44.93071,-66.84946,2015,1,22,0,0,0,0,135.903614457831,0,0,135.903614457831,0,0,90.6024096385542,0,226.506024096386,0,0,0,135.903614457831,0,0,0,0,0,18.1204819277108,0,543.614457831325,0,0,0,0,0,135.903614457831,317.10843373494,498.313253012048,0,0,0,135.903614457831,588.915662650602,4077.10843373494,0,0,362.409638554217,0,0,0,0,226.506024096386,0,45.3012048192771,0,0,0
"002_370646","P5",44.93071,-66.84946,2015,2,17,0,0,0,0,0,0,0,1358.49056603774,0,0,258.760107816712,0,194.070080862534,0,0,0,0,196.33423180593,0,0,0,0,4.52830188679245,0,711.590296495957,0,0,0,0,0,64.6900269541779,840.970350404313,970.350404312668,0,64.6900269541779,0,517.520215633423,970.350404312668,7762.80323450135,0,0,64.6900269541779,0,0,0,64.6900269541779,64.6900269541779,0,64.6900269541779,0,0,0
"003_370651","P5",44.93071,-66.84946,2015,3,17,0,0,0,0,0,0,0,452.380952380952,0,0,387.755102040816,0,64.6258503401361,0,12149.6598639456,0,0,0,0,0,0,0,0,0,710.884353741497,0,0,0,0,0,0,0,581.632653061224,0,0,0,0,323.12925170068,1680.27210884354,0,0,0,0,0,0,0,129.251700680272,0,129.251700680272,0,0,0
"004_370656","P5",44.93071,-66.84946,2015,4,16,0,0,0,0,0,0,0,226.190476190476,0,0,675.195451314854,0,0,4.52380952380952,106680.881307747,0,0,2.26190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.597725657427,0,0,0,0,0,2700.78180525942,0,0,0,0,0,0,0,1350.39090262971,0,0,0,0,0
"005_370661","P5",44.93071,-66.84946,2015,5,19,0,685.96411879994,0,0,0,0,0,5750.69226615192,52.2790206013811,0,3429.8205939997,0,0,6.7910447761194,47331.5241971958,685.96411879994,0,0,0,0,0,0,0,0,0,0,0,26066.6365143977,0,685.96411879994,0,0,685.96411879994,0,0,0,4801.74883159958,2057.89235639982,25380.6723955978,0,0,0,0,0,0,2057.89235639982,8917.53354439922,0,10289.4617819991,0,0,0
"006_406948","P5",44.93071,-66.84946,2015,6,19,2715.32846715328,1810.21897810219,0,0,0,8145.98540145985,0,14391.2408759124,0,90.5109489051095,25343.0656934307,1810.21897810219,0,2719.85401459854,7240.87591240876,2715.32846715328,0,0,0,0,0,0,0,0,905.109489051095,905.109489051095,0,6335.76642335766,0,6335.76642335766,0,4525.54744525547,905.109489051095,0,0,0,3620.43795620438,1810.21897810219,44350.3649635036,0,0,0,0,0,0,0,76029.197080292,0,34394.1605839416,0,0,0
"007_370671","P5",44.93071,-66.84946,2015,7,17,3428.44503428445,0,0,0,0,1371.37801371378,0,3484.67153284672,0,0,9599.64609599646,0,0,15.8394160583942,2742.75602742756,1371.37801371378,0,2.26277372262774,0,0,685.68900685689,0,9601.90886971909,0,1371.37801371378,0,0,1371.37801371378,0,4799.82304799823,0,0,1371.37801371378,0,685.68900685689,0,4114.13404114134,685.68900685689,6171.20106171201,0,0,0,0,0,0,6856.8900685689,8228.26808228268,0,67883.2116788321,0,0,0
"008_370676","P5",44.93071,-66.84946,2015,8,19,3426.22201918684,0,0,0,0,16445.8656920968,0,2460.70879726965,0,0,4796.71082686158,0,685.244403837369,9.04522613065327,685.244403837369,37003.1978072179,0,2740.97761534947,0,0,0,0,17820.8771128369,0,2055.73321151211,0,0,0,0,0,0,0,2055.73321151211,0,0,0,4796.71082686158,4111.46642302421,13704.8880767474,0,0,0,0,0,0,4798.97213339424,4796.71082686158,0,18501.598903609,0,0,0
"009_389181","P5",44.93071,-66.84946,2015,9,16,10645.6978678361,0,0,0,0,10645.6978678361,2661.42446695902,7993.14481576692,0,0,46574.9281717828,0,6653.56116739755,0,0,11976.4101013156,0,0,0,0,0,0,5322.84893391804,0,3992.13670043853,0,0,0,0,0,0,1330.71223347951,14637.8345682746,0,0,0,9314.98563435657,13307.1223347951,62543.474973537,0,0,0,0,0,0,0,22622.1079691517,0,34598.5180704673,0,0,0
"010_389186","P5",44.93071,-66.84946,2015,10,19,677.889504010846,135.577900802169,0,0,0,135.577900802169,0,407.547169811321,0,0,2304.82431363688,0,2440.40221443905,2.26415094339623,0,406.733702406508,135.577900802169,0,0,135.577900802169,0,0,0,0,0,0,0,949.045305615185,0,0,0,0,813.467404813015,0,0,0,135.577900802169,542.311603208677,5694.27183369111,0,0,5287.5381312846,0,0,0,2.26415094339623,677.889504010846,0,677.889504010846,0,0,0
"011_389191","P5",44.93071,-66.84946,2015,11,18,337.696989910781,0,0,0,337.696989910781,0,0,407.262569832402,0,0,2026.18193946469,0,0,0,0,0,0,0,0,0,337.696989910781,0,337.696989910781,0,0,0,0,0,0,0,0,337.696989910781,4390.06086884016,0,0,0,337.696989910781,6416.24280830484,31405.8200617027,0,0,21950.3043442008,0,0,0,337.696989910781,675.393979821562,0,337.696989910781,0,0,0
"012_389196","P5",44.93071,-66.84946,2015,12,21,6184.91484184915,0,0,0,0,0,0,678.832116788321,0,45.2554744525547,150.851581508516,0,301.703163017032,0,0,0,0,0,0,0,0,0,0,0,452.554744525547,0,0,0,0,0,0,150.851581508516,1055.96107055961,0,0,0,0,0,5732.3600973236,0,0,1055.96107055961,0,0,0,0,1206.81265206813,0,301.703163017032,0,0,0
"001_389201","P5",44.93071,-66.84946,2016,2,2,9.04522613065327,0,0,4.52261306532663,628.643216080402,0,0,167.336683417085,0,0,117.587939698492,0,99.4974874371859,2.26130653266332,13.5678391959799,0,94.9748743718593,0,0,0,4.52261306532663,0,0,0,217.085427135678,0,0,22.6130653266332,0,0,45.2261306532663,144.723618090452,144.723618090452,0,0,0,45.2261306532663,45.2261306532663,1691.45728643216,0,0,104.020100502513,0,0,0,0,253.266331658291,4.52261306532663,4.52261306532663,0,0,0
"002_389206","P5",44.93071,-66.84946,2016,2,18,9.04522613065327,0,4.52261306532663,0,4.52261306532663,4.52261306532663,0,72.3618090452261,0,0,189.949748743719,0,36.1809045226131,0,9.04522613065327,0,36.1809045226131,22.6130653266332,0,0,4.52261306532663,0,0,0,18.0904522613065,0,0,0,0,0,9.04522613065327,72.3618090452261,85.929648241206,0,0,0,54.2713567839196,54.2713567839196,967.839195979899,0,0,31.6582914572864,0,0,0,4.52261306532663,696.482412060301,0,0,0,0,0
"003_389211","P5",44.93071,-66.84946,2016,3,10,0,0,0,0,0,0,0,135.766423357664,0,0,181.021897810219,0,135.766423357664,9.05109489051095,226.277372262774,0,0,0,0,0,0,0,11.3138686131387,0,45.2554744525547,0,0,45.2554744525547,0,0,0,135.766423357664,181.021897810219,0,0,0,0,90.5109489051095,1040.87591240876,0,0,0,0,0,0,45.2554744525547,769.343065693431,0,0,0,0,0
"004_389216","P5",44.93071,-66.84946,2016,4,13,45.2380952380952,0,0,0,0,0,0,0,0,0,723.809523809524,0,0,4.52380952380952,7554.7619047619,0,0,0,0,0,0,0,0,0,90.4761904761905,0,0,0,0,45.2380952380952,0,45.2380952380952,226.190476190476,0,0,0,180.952380952381,45.2380952380952,1673.80952380952,0,0,0,0,0,0,135.714285714286,180.952380952381,0,0,0,0,0
"005_389221","P5",44.93071,-66.84946,2016,5,19,0,0,0,0,0,0,0,1935.59693318729,0,0,12231.3253012048,0,0,0,4077.10843373494,0,0,0,0,0,1812.04819277108,0,15855.421686747,0,0,0,0,53908.4337349398,0,0,0,0,453.012048192771,0,0,0,1812.04819277108,906.024096385542,8154.21686746988,0,0,453.012048192771,0,0,0,453.012048192771,3624.09638554217,0,0,0,0,0
"006_389226","P5",44.93071,-66.84946,2016,6,13,1357.3264781491,0,0,0,0,6334.19023136247,0,14736.6874770474,0,0,14930.5912596401,0,1357.3264781491,2.26221079691517,10406.1696658098,3619.53727506427,452.442159383033,0,0,0,0,0,9953.72750642673,0,0,2.26221079691517,0,9501.2853470437,0,3167.09511568123,452.442159383033,3167.09511568123,1357.3264781491,0,0,0,1809.76863753213,0,9953.72750642674,0,0,0,0,0,0,3167.09511568123,69223.6503856041,0,1357.3264781491,0,0,0
"007_389231","P5",44.93071,-66.84946,2016,7,14,0,0,0,0,0,2663.15481416447,0,38482.5870646766,0,0,34621.0125841381,0,14647.3514779046,0,1331.57740708224,0,1331.57740708224,1331.57740708224,0,0,1331.57740708224,0,21305.2385133158,0,5326.30962832894,0,0,0,0,0,0,0,0,0,0,0,5326.30962832894,3994.73222124671,115847.234416154,0,0,0,0,0,0,0,94541.9959028387,0,18642.0836991513,0,0,0
"008_389236","P5",44.93071,-66.84946,2016,8,18,5658.19861431871,0,0,0,0,5658.19861431871,0,11769.0531177829,0,0,194264.819091609,0,41493.4565050038,0,0,3772.1324095458,0,1886.0662047729,0,0,0,0,28290.9930715935,0,3772.1324095458,0,0,0,0,0,0,0,0,0,0,0,13202.4634334103,1886.0662047729,56581.9861431871,0,0,1886.0662047729,0,0,0,5658.19861431871,7544.26481909161,0,30177.0592763664,0,0,0
"009_389241","P5",44.93071,-66.84946,2016,9,16,14156.6265060241,0,0,0,0,19819.2771084337,0,2458.20491267395,0,0,186867.469879518,0,59457.8313253012,0,0,14156.6265060241,0,0,0,0,0,0,99096.3855421687,0,0,0,0,2831.32530120482,0,0,0,0,0,0,2831.32530120482,0,48132.5301204819,5662.65060240964,135903.614457831,0,0,19819.2771084337,0,0,0,0,2831.32530120482,0,5662.65060240964,0,0,0
"010_389246","P5",44.93071,-66.84946,2016,10,18,4522.61306532663,0,0,0,2261.30653266332,0,13567.8391959799,7097.98994974874,0,0,131155.778894472,0,74623.1155778894,18.0904522613065,0,0,0,0,0,0,0,0,0,0,0,0,0,2261.30653266332,0,0,0,0,0,0,0,0,0,0,67839.1959798995,0,0,97236.1809045226,0,0,0,0,4522.61306532663,0,0,0,0,0
"011_389251","P5",44.93071,-66.84946,2016,11,10,1131.8407960199,0,0,0,2263.6815920398,2263.6815920398,0,385.307505028051,0,0,86019.9004975124,0,23768.6567164179,1199.75124378109,0,0,2263.6815920398,0,0,0,0,0,0,0,4527.3631840796,2.2636815920398,0,6791.0447761194,0,0,0,0,0,0,0,0,6791.0447761194,27164.1791044776,107524.875621891,0,0,139216.417910448,0,0,0,0,3395.5223880597,0,2263.6815920398,0,0,0
"012_389256","P5",44.93071,-66.84946,2016,12,13,58352.4027459954,0,0,0,686.49885583524,0,0,892.577311620678,0,0,0,0,16475.9725400458,20.3890160183066,0,0,686.49885583524,0,0,0,0,0,0,1372.99771167048,3432.4942791762,0,0,0,0,0,0,0,686.49885583524,0,0,0,0,1372.99771167048,22654.4622425629,0,0,0,0,0,0,0,686.49885583524,0,0,0,0,0
"001_389261","P5",44.93071,-66.84946,2017,1,19,723.618090452261,0,0,0,927.13567839196,0,0,45.2261306532663,0,0,203.517587939698,0,22.6130653266332,0,67.8391959798995,0,0,0,0,0,0,0,0,0,180.904522613065,0,0,0,0,0,0,22.6130653266332,45.2261306532663,0,0,0,135.678391959799,90.4522613065326,1356.78391959799,0,0,0,0,0,0,22.6130653266332,180.904522613065,0,0,0,0,0
"002_389266","P5",44.93071,-66.84946,2017,2,15,493.54788956866,0,0,30.8467430980412,154.233715490206,0,0,524.394632666701,0,0,401.007660274536,0,92.5402292941237,0,586.088118862783,0,0,0,0,0,0,0,0,61.6934861960825,185.080458588247,0,0,0,0,30.8467430980412,0,61.6934861960825,154.233715490206,0,0,30.8467430980412,308.467430980412,0,2128.42527376484,0,0,0,0,0,0,30.8467430980412,709.475091254948,0,0,0,0,0
"003_389271","P5",44.93071,-66.84946,2017,3,17,45.2926208651399,0,0,0,0,45.2926208651399,0,113.23155216285,0,0,226.4631043257,0,22.64631043257,2.264631043257,2717.5572519084,22.64631043257,0,0,0,0,0,0,9.05852417302799,22.64631043257,249.10941475827,0,0,0,0,0,0,0,22.64631043257,0,0,0,181.17048346056,45.2926208651399,1336.13231552163,0,0,0,0,0,0,22.64631043257,566.157760814249,0,0,0,0,0
"004_389276","P5",44.93071,-66.84946,2017,5,16,338.152985074627,0,0,0,0,0,0,3381.52985074627,338.152985074627,0,1352.61194029851,0,0,0,40916.5111940299,0,0,0,0,0,0,0,0,0,338.152985074627,0,0,0,0,0,0,338.152985074627,0,0,0,0,338.152985074627,676.305970149254,2028.91791044776,0,0,0,0,0,0,0,0,0,338.152985074627,0,0,0
"005_389281","P5",44.93071,-66.85,2017,6,14,337.549310667372,0,0,0,0,1012.64793200211,0,10191.6712469741,194.127071370935,0,6075.88759201269,0,675.098621334743,2.26158038147139,8101.18345601692,337.549310667372,0,4.52316076294278,0,0,0,0,2362.8451746716,11476.6765626906,675.098621334743,0,0,0,0,0,0,2025.29586400423,1012.64793200211,0,0,0,1012.64793200211,675.098621334743,10464.0286306885,0,0,0,337.549310667372,0,0,677.360201716215,12489.3244946927,0,1350.19724266949,0,0,0
"006_389286","P5",44.93071,-66.85,2017,7,13,34628.1908990011,0,0,0,0,22641.5094339623,0,7115.90296495957,64.6900269541779,0,15982.2419533851,1331.85349611543,0,86.0377358490566,5327.41398446171,33296.3374028857,0,0,0,0,1331.85349611543,0,21309.6559378468,21309.6559378468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7991.12097669256,0,0,0,0,0,0,7991.12097669256,13318.5349611543,0,41287.4583795782,0,0,0
"007_389291","P5",44.93071,-66.85,2017,8,21,5659.2039800995,0,0,0,0,2829.60199004975,0,15755.223880597,0,0,152798.507462687,0,5659.2039800995,0,0,5659.2039800995,0,0,0,0,0,0,39614.4278606965,16977.6119402985,0,0,0,0,0,0,0,0,0,0,0,0,25466.4179104478,25466.4179104478,237686.567164179,0,0,0,0,0,0,0,8488.80597014925,0,65080.8457711443,0,0,0
"008_389296","P5",44.93071,-66.85,2017,9,18,20746.7282525019,0,0,0,0,9430.33102386451,0,1812.39174364896,0,0,162201.69361047,0,30177.0592763664,2.26327944572748,5658.19861431871,7544.26481909161,0,0,0,0,0,0,1886.0662047729,0,1886.0662047729,0,0,0,0,0,0,0,0,0,0,0,39607.3903002309,37721.324095458,218783.679753657,0,0,32063.1254811393,0,0,0,1886.0662047729,7544.26481909161,0,73556.5819861432,0,0,0
